"video_id","category_id","views","likes","dislikes","comment_count","daily_trending_appearances"
"qZHycHI3F1Q",17,14654718,585763,7996,54262,5
"4Jdp_dkduJc",20,14589314,117415,12425,7612,5
"V15BYnSr0P8",10,14555966,462872,34299,53949,4
"-rdMnKwHlfE",22,14480866,40380,8534,865,1
"gA-NDZb29I4",10,14409910,247120,53803,30092,4
"vUTI4bPdlgE",10,14380679,493570,22010,41301,6
"20bpjtCbCz0",1,14365777,340113,3364,26072,4
"w4AImq08j9o",23,14228882,831516,23777,83116,6
"5sEaYB4rLFQ",24,14160344,244404,6085,21198,4
"J_CFBjAyPWE",10,14013696,935568,24262,116016,3
"VJwoSfTOhyM",17,13963525,499346,9279,31544,7
"wb49-oV0F78",1,13942445,212387,3925,16102,5
"MGYJuETPQEg",10,13671983,394425,6553,17888,7
"XiHiW4N7-bo",1,13531173,155470,4650,11616,4
"xvYBg6MWPbM",10,13511927,328735,20415,28117,3
"oSEeK9yDNQI",20,13418844,258720,22805,19877,4
"VmwOMtkDxtk",10,13350541,272243,24318,69515,6
"9m9oO84Q2fk",17,13316522,372595,8747,26115,5
"i8J0cR-PY9c",10,13281301,122861,12602,6584,3
"NV-3s2wwC8c",10,13208736,315845,6696,24266,7
"GmHrjFIWl6U",10,13101989,475596,22787,26930,4
"9t9u_yPEidY",10,12974558,216320,17751,12133,2
"pOHQdIDds6s",22,12921578,448453,504340,168477,6
"ddvX9eaUSgc",26,12836805,26154,11802,823,2
"DkeiKbqa02g",10,12761218,413330,14801,16104,5
"ox7RsX1Ee34",10,12730630,577713,10568,34480,6
"GpxCT36DxKg",24,12718813,115064,10037,16828,5
"Ck4xHocysLw",10,12711225,335567,10695,14894,2
"SA7AIQw-7Ms",10,12692634,521808,7761,22594,6
"_EvMYEfF_hQ",24,12667200,429398,9124,31121,6
"Qvd43XKY-f0",10,12631906,250519,12091,17207,2
"UCoogBnurWk",10,12542958,184948,9163,9836,6
"8MPbR6Cbwi4",10,12458711,229956,7761,12924,6
"S78DMLYb8Pw",22,12396009,87883,6193,4697,3
"dzxFdtWmjto",24,12393755,198271,23450,31402,5
"-RmUADCWI4A",17,12306042,342825,6898,25905,6
"2MWmVs7k3aU",10,12229386,30006,9161,1825,1
"Hk5dxn5dj2M",17,12229379,365593,13748,29867,5
"RF7DhGIQE1k",24,12189018,265648,19526,25165,5
"4T1Zy7G8F7Q",1,12150523,100354,8863,6821,3
"nqzIQh2D_Es",10,12132493,233294,8629,12709,6
"SKVHuKegjVQ",24,12123853,18438,7500,1209,1
"RH4ciqlUm_A",27,12100921,41632,7809,1286,1
"Ph54wQG8ynk",10,12072138,645006,20025,46622,6
"v7K4vGYL9zI",10,12060915,236437,14317,19148,3
"y-PQiShdTKA",10,12055647,193566,8678,16469,5
"2z3EUY1aXdY",17,12014977,157205,50751,30484,6
"vjI4Alon-3Q",10,12014269,497325,33525,30783,3
"FVRPzwb1Vi4",10,11991672,412821,36300,24750,1
"1FJD7jZqZEk",24,11915843,171077,7096,16902,5
"WpqUOW19aJQ",17,11896309,478750,4778,36507,4
"ek1ePFp-nBI",24,11873989,193752,7338,34111,5
"c64I9HNpiOY",10,11810521,142237,9944,11907,2
"8zSRkr1nQNw",10,11788471,528123,30458,46175,5
"ATLBlsndu1k",26,11677140,19959,7710,1231,3
"LPTlvQ1Zet0",10,11538305,365271,8914,22126,6
"D969_pLCniQ",25,11510500,47780,13182,6143,2
"v-dfygYIfLs",17,11465487,407347,8769,35173,4
"wzKL-bQKcgA",23,11375606,692950,21286,37240,4
"rsEne1ZiQrk",10,11364107,401558,6736,20180,5
"8-Cjsnq8kVU",1,11362593,311332,6888,13985,6
"1XKSo2mFC6c",24,11267354,445927,24002,0,2
"pC2yUlN2kMU",10,11224655,235111,17671,13373,3
"p8XP7A7kvzM",24,11218307,216489,8821,11975,5
"bG9v4nMyl80",22,11203544,417156,7915,19410,2
"qUmfriZoMw0",1,11146378,38169,1305,2678,5
"1gXx_WVk_SE",10,11006727,169101,6097,3614,2
"oMOljrWUUXc",2,11004698,14296,569,1203,4
"cSp1dM2Vj48",24,10981111,168334,8840,31605,6
"orkPrGSAETs",24,10976534,359853,29845,23995,3
"ycVc1jsaAA0",17,10954361,410531,6461,33530,5
"gpWrT-LdMfs",24,10853790,93522,2943,4169,3
"d8O6SoPOkAk",10,10828537,260973,70577,43061,3
"DMl1YJyqEdo",10,10740130,316722,33528,33931,6
"bvhBIsmzhwE",26,10733868,59008,9693,5682,4
"ryr75N0nki0",10,10681470,584192,29287,56301,6
"LryQJ25CnKU",10,10659997,256913,38636,23638,4
"tsp7IOr7Q9A",10,10656598,439734,47881,45130,5
"ln6yZu03E18",24,10655105,15417,4877,1406,1
"_BcYBFC6zfY",1,10592828,204228,11980,37655,5
"FkOt19CUC30",10,10536519,257690,12742,40409,3
"UfKmSfgFxi8",24,10430142,465957,13024,23796,5
"OrnpSe4OChM",23,10385603,236413,7293,17843,4
"fRj34o4hN4I",28,10353797,201223,4787,34614,6
"TI5bEf-BULU",24,10349322,110738,3338,4959,5
"0GatOfS-_-w",24,10236562,66095,13007,2588,1
"ad_higXixRA",24,10236502,140374,7792,10642,5
"D9kxpUcWID0",10,10169177,185859,81383,36549,2
"yz7Cn3pHibo",10,10153919,247016,17523,42015,2
"RQaVzbxZqXY",10,10112110,261664,8090,7729,5
"nLSaCFlXn-g",1,10096111,171460,4899,7675,4
"eACohWVwTOc",10,10073675,439799,14741,25895,5
"SKV6h_5XFbk",23,10013794,243151,4447,9934,4
"43gm3CJePn0",10,9929527,637997,21850,98299,6
"JcdLF6XQ0iw",24,9862218,781333,14792,152276,5
"KM38OFDKU20",22,9841677,45654,7967,38368,7
"My4RA5I0FKs",28,9821377,230508,6016,13731,7
"3BJU2drrtCM",24,9820768,439811,4975,19371,5
"ufynqs_COF4",10,9813038,407161,8443,26230,6
"n_W54baizX8",10,9761348,431053,23704,28656,2
"RQUuqbzQVsY",10,9754576,404238,7575,19583,4
"UumBg2myFrk",10,9743210,149022,10485,6328,5
"4uTNVumfm84",10,9732618,360456,7658,17120,5
"T95aDYxkl6w",10,9727692,61823,4958,1785,2
"ExJmET8boVw",24,9706577,352912,24270,27034,5
"l4XOm1iJuaM",10,9686585,299457,9654,33770,4
"dNW0B0HsvVs",24,9657765,188926,23567,41108,5
"9aoUpCXY7uk",10,9643250,137487,7525,8836,4
"df7PZIVe1lw",17,9593946,109739,9730,63560,4
"P3Bd3HUMkyU",20,9585315,262387,33019,67833,6
"kZUxD_pEqgg",10,9556534,158748,17411,12633,2
"02fRdleMSaA",10,9509541,259867,18242,27911,6
"voG07pt-KYI",10,9501171,498326,12238,33480,5
"knaCsR6dr58",24,9429300,476855,49250,36802,3
"NaY91YjVbEM",23,9407979,329165,4911,17557,2
"0hdnQ8EXdEs",24,9333942,88759,5850,16684,5
"90CCjgX0n20",24,9310292,19181,15096,1866,2
"vjnqABgxfO0",24,9218327,88433,26308,16648,6
"yzshoDMBkqE",25,9198921,552150,22636,61795,6
"BidS_rcf7UU",10,9195511,371558,20402,35346,4
"KcWXKmnZZVo",24,9171288,148441,4021,8391,3
"TRiZZkMKmMw",20,9134763,98698,19954,8551,5
"TTckVh0iR78",10,9120065,141090,1643,7574,2
"XpDZhhLKwPk",25,9103904,13569,9186,1071,2
"OjrijcVIGIk",24,9098242,160917,5256,20331,4
"Snrk9ug2VFE",1,9083936,0,0,2593,2
"6SuMbFuKDf8",10,9077604,296500,12948,32389,5
"LJjsm6CVsG8",10,9046891,271954,29980,29292,5
"cH4E_t3m3xM",10,9044077,642004,12809,38703,4
"ORIpWftFyqo",10,9022459,201750,8836,6037,5
"wlS6Ix7mA0w",10,9004469,575916,23702,50373,3
"QgOXIEhHU1Y",10,9001090,424653,9951,20999,5
"JQbjS0_ZfJ0",10,8979537,406050,6424,28482,5
"xwKGbfHAkeQ",24,8958510,6892,6236,1070,1
"qrks9Zu0f1w",24,8882597,133022,5064,5798,2
"VwAnsAUYnw4",10,8879639,309536,10892,23575,6
"IAuzNXGmkL4",10,8858460,363646,77160,38539,2
"MFWF9dU5Zc0",24,8836190,88905,45235,29807,6
"WyZz9muaKFc",26,8821528,61650,7716,2960,3
"s_3ZgF5IhRg",24,8713798,50335,6103,12653,2
"f_R9_xdhuNw",24,8707646,176719,5807,28381,5
"C6SZa5U8sIg",1,8669309,390174,16515,29993,5
"_hMQe2U4c6w",10,8592535,306789,16569,20681,4
"2G5YRxtppzs",17,8582174,55043,6924,25749,3
"t-My3vpDBvA",24,8539455,618730,15093,54192,3
"0JqXITEsMy8",10,8478721,226862,5039,22284,1
"Dto7Nms-Xo0",10,8478489,77598,12355,3981,2
"9_LIP7qguYw",24,8455796,161430,14004,15371,5
"qS6F64mj6LY",10,8437743,715068,25610,42652,1
"XUqRem0W8L8",10,8363810,571479,9404,48859,2
"97h9fBWltBM",24,8353760,295999,29519,17491,3
"sjVqDg32_8s",1,8332372,51585,1907,4767,5
"9jRtpMKLsts",20,8274899,216964,23440,56723,5
"l1FG3rmbcBg",25,8269105,9739,3545,457,2
"n5LoVcVsiSQ",24,8259417,30639,15118,7116,3
"tJfDBSWYqU8",1,8225349,29792,12049,8530,5
"XvHSlHhh1gk",24,8219185,89352,3294,14031,5
"bF_naHpa-T4",24,8197747,482424,9896,62519,3
"-jDBj2UopXY",10,8151118,161707,17016,12327,3
"8LPVjHxXvJM",23,8132960,185200,9753,20583,6
"Q3jege0p0dQ",24,8124967,198145,4894,0,5
"D_6QmL6rExk",10,8120145,1624230,8402,145872,2
"iN8zmmCRqUA",22,8118796,158860,8419,20320,5
"RF-Mqs2qC-M",24,8101053,221137,7218,21037,6
"Wh1L0rOaa88",17,8050783,239071,7904,18397,2
"LW_1PnXIJ-I",24,8045467,15137,5651,1186,3
"cngUnh7EMKo",22,8022865,510344,6551,26341,2
"-C_rvt0SwLE",10,7946670,342936,5194,18995,5
"3ATQvgkXT9E",10,7945760,297225,33548,23165,5
"RfWC4iDzpdI",17,7909115,68317,3086,8272,3
"ii3n7hYQOl4",24,7894921,149667,11925,26896,3
"Pz7iTT6D7h0",25,7884076,14681,3543,1326,2
"fN5HV79_8B8",24,7878889,139666,65698,26132,4
"kFMZUxX6K6o",10,7776219,175699,33215,26174,3
"wS4ESheuHDY",10,7766948,200572,9632,19827,4
"UU9k6QwKSiU",24,7757545,77519,11814,3741,2
"IBVo8dfqTBc",17,7735840,150473,2277,18130,2
"PALcJ0HW1-I",23,7678343,433753,28404,43141,3
"fUyU3lKzoio",28,7671538,181973,6050,32670,4
"E8B1c3NpLpc",22,7664480,104442,3865,11295,2
"yFFL1we4j_Y",10,7660097,206707,12691,15302,4
"3Q2j5ApzSqs",10,7641272,379263,9663,22035,5
"jzD_yyEcp0M",10,7634880,399055,6914,28525,4
"_rB36UGoP4Y",24,7627332,73086,16607,11318,2
"aEM2kOrrNJI",10,7620545,243314,22114,17052,4
"ooyjaVdt-jA",20,7576267,301840,174645,122659,2
"LBnUc09MK2w",27,7572742,134864,6071,6901,3
"pKkf2KCc6xo",24,7537850,38614,2953,5490,3
"NwP1zp4vOJU",24,7524265,762859,10313,75358,5
"MDOtD8gBaAo",24,7520441,124808,3368,9259,3
"kX0vO4vlJuU",10,7518990,1573023,8113,180262,1
"nLpqZEAFnkE",24,7475736,262654,17393,28993,6
"n9rJOWy1hSQ",17,7459394,48774,5660,2062,2
"zxwfDlhJIpw",22,7457592,157118,18312,46149,5
"BEePFpC9qG8",1,7457592,157118,18312,46149,5
"9oyKePWRi8Y",17,7448921,335822,3359,16869,4
"nuIoxlJYCXI",24,7433021,25634,5278,1168,2
"vDtyaRoonx4",17,7418732,346926,12310,62437,5
"OKnL_D3bvLU",17,7386080,66568,5508,6139,5
"WAwRrtH-4Lg",23,7379281,378450,4796,78920,5
"glglLFPtef4",24,7361618,15100,3065,1095,4
"sXP6vliZIHI",22,7336611,253535,13680,24536,6
"J5b_-TZwQ0I",24,7316184,154985,12973,29590,3
"7qg1WiCCn0A",26,7310563,13577,5886,699,1
"MAjY8mCTXWk",10,7301019,101666,5538,11500,5
"HO3pl7Wtn-w",24,7299063,46775,2999,6889,3
"biNFtfIVRZ8",10,7294891,69628,2975,2365,2
"M4vnmgZLA8s",10,7277101,174599,21692,17538,5
"XR7Ev14vUh8",10,7252149,281033,4111,10369,5
"g6uHRqvM7Bk",1,7232940,71451,6343,4902,1
"PDlw1Tn-PVk",10,7228499,177523,4530,8171,6
"1Drha8HZN_c",24,7199631,270213,13599,17025,2
"uYmpUa38-Fk",10,7196335,205104,4846,7314,4
"-HuyP7JyR5A",10,7169536,260767,12532,27911,4
"mMCEvr3VWqQ",1,7147686,193166,30974,12825,3
"8_rTIAOohas",24,7109996,251397,3991,22468,2
"_7rvYV_YmaQ",10,7101199,146435,4167,8768,4
"MLVcmQ62luE",22,7099263,184657,17359,11210,4
"vZqdvu4xsl0",24,7091239,94451,3033,9140,3
"XZhAJWI94hk",10,7082866,52388,1995,3795,1
"rhhQS3ns6HU",22,7081185,677404,6034,190763,3
"266EI7hdjFs",24,7080039,63371,5261,10668,4
"7R1N-8SoqcM",10,7075316,418594,10661,33709,3
"DSRSgMp5X1w",10,7051346,176018,35860,27932,5
"8nbFfetIsks",25,7045999,40621,5422,3161,4
"k5TqNsr6YuQ",10,6934675,472947,9798,38446,5
"Jodbdj52Vc0",24,6908017,487408,2676,25677,2
"L3ymBk6Vb04",23,6893619,282829,3444,10728,2
"qQn6TsbYrH8",10,6891734,400420,18159,36025,4
"Kc6CIwBVo5s",25,6850847,37351,2749,0,5
"gpIBmED4oss",10,6841274,344443,19575,30811,1
"13z2kF6TiCc",10,6826314,93340,2452,3780,1
"66Zw9sKfjOE",10,6768254,94702,2322,2825,3
"425M4M3Opkk",1,6768054,138079,5467,17334,5
"c7MwlTFQBEQ",24,6725073,242373,3569,14606,3
"8YaF2m7hCx0",24,6718583,128369,17325,14221,3
"6uJf2IT2Zh8",10,6705901,471761,14126,50744,2
"UTVpWVO4vZU",24,6691519,167702,8679,20226,3
"VUH_DIgULc0",24,6654881,80779,22519,21892,2
"PgLpsot50E4",17,6638874,35242,4240,4823,1
"tRBsfAIg4-0",10,6633561,533113,64107,87347,5
"5ucCA-4Q--w",24,6622430,122960,30537,49814,6
"36tggrpRoTI",10,6617304,862784,5691,60745,3
"M2q64UowX9g",10,6596028,152004,1601,3159,2
"1E9j4689ZWQ",10,6591254,131147,4226,4546,5
"Ku52zNnft8k",24,6582589,31461,2203,1293,4
"g2orJgNOpnU",24,6561784,572003,9806,57839,1
"pgN-vvVVxMA",10,6541759,463789,2828,47385,5
"FPm7xM849-E",24,6537143,519861,12113,39460,2
"vHwOMWGAg_o",23,6527287,15803,1606,4837,7
"J6MwAGArfZc",10,6504190,197649,6947,8259,3
"3tUCuMSPQwE",23,6485262,116148,2129,6693,6
"ggJMQHltiQc",10,6483912,105582,3833,4401,4
"kton-qrKNLc",10,6478495,232625,19400,17756,5
"Jcghl0lbDSk",24,6450575,227180,8210,11775,7
"LgmxMuW6Fsc",10,6437564,78029,4275,5298,5
"2tDKp41nrw8",10,6416697,1290535,4358,113938,1
"XnTKdsUr3rQ",24,6407459,26754,1114,1369,2
"RNlQU-7y9Fo",10,6397885,241286,4437,48154,5
"lfN3wZDaiv4",24,6389668,394968,19174,40755,5
"dT5ALH3ICTc",22,6379759,137035,7373,13478,5
"clQGvMBNmqs",17,6371908,66139,9410,11360,5
"D4fC4HVpP3M",10,6366142,147628,6024,10840,6
"IlkBLwl4aBM",10,6357321,698877,3781,58577,2
"E-u9uo0laA8",10,6334337,292319,10612,24504,5
"Cf-PEPKrIAA",1,6330380,20744,7227,0,2
"EnfoA2fF6GY",1,6309136,164513,31482,12792,2
"56KYMMGudcU",10,6307182,331264,30222,82448,3
"0XuOkYlUWIs",24,6295801,221318,8622,21259,5
"SxAp27sFaIM",22,6279586,209694,12515,31540,5
"pCjY3ZQY8WY",24,6266220,166260,2645,7229,5
"Ml9v3wHLuWI",24,6256146,198603,5133,15869,4
"mKpPhVVF8So",10,6254591,282189,13094,7584,3
"3eQP6JoxtKk",1,6223413,138110,12397,30936,5
"QdnvoWyoiY0",10,6210501,256369,6305,17646,5
"qdywyua1qqg",24,6202999,26278,4067,787,2
"DoGE_cD37wc",1,6201167,18914,7074,1710,1
"UUlS7BuYddA",24,6199950,8304,791,402,1
"ai_UWoM37dI",24,6176066,344502,8172,97131,4
"x0qZDZAq36U",17,6174723,35894,4472,6278,2
"5_-NKRVn7IQ",28,6151249,162871,7859,21900,5
"dxVXerqLKw4",25,6140764,37423,6078,8999,4
"p2MjWMKgrkA",1,6140296,98217,673,6759,2
"t3K7WD_up74",22,6128376,174711,31784,42638,5
"ycPfmwVZ5DM",10,6111819,159080,32658,16029,2
"305ryPvU6A8",28,6107426,76792,16355,0,4
"SCq8n_hOcN8",10,6101350,239430,20597,25783,4
"jaGZNgosNpk",10,6093231,279788,4946,19720,5
"UCdMwyIy3ks",10,6091010,306502,7971,21830,5
"CUNq2_VjRn4",1,6084553,324355,6220,26637,5
"7oqm94UfE7Q",10,6069634,110745,2526,9297,5
"k2NskGo6x40",24,6062089,123467,26995,35574,6
"rMQ_TUEwQEs",10,6042547,205754,6209,24022,5
"xJrOUJpCxOE",23,6041709,290655,12815,14554,3
"NukmFF__G-g",10,6038758,333973,21834,37466,5
"JYDGEMEXyqM",24,6031793,18621,6068,1750,2
"k-fOPhVfOGw",24,5999690,75259,14009,32383,1
"l3uG4T8pJfw",22,5999347,254881,14823,28117,4
"bYSRPuDEnTg",23,5981739,474828,13025,27878,2
"G7sQlvht6cc",24,5968170,308462,11032,25337,5
"6CigQPn9jPc",10,5965605,31084,7964,1568,2
"lGEY8IulWiA",1,5964853,321681,7426,24780,5
"VJB3N4O_6MA",15,5954189,12851,7732,1682,1
"aj8mN_7Apcw",1,5952978,50247,7174,11780,5
"CZkUNPBlJIQ",24,5940664,152947,2449,8140,4
"sueMmTm-M4Y",24,5936769,170519,9623,9932,2
"LNjiBBCNkk0",24,5925052,112929,21913,88278,5
"e-0YnJlFPeE",10,5909881,141766,4336,7318,5
"hOoqzQm_c5I",26,5909685,43894,5547,4597,3
"bVeAdzNU2ow",24,5904049,114355,2125,3165,5
"_zCDvOsdL9Q",23,5898317,273681,3560,11906,6
"PWWcT7MY3AY",23,5894305,96828,2376,4133,5
"nRafaCcfrcI",24,5889680,458893,4635,22510,4
"a3WeECF6c_U",28,5846018,27321,9607,5039,3
"gPHVLxm8U-0",24,5829270,87330,3669,11933,2
"PVbQrvlB_gw",10,5822614,356241,14838,41533,4
"8GOk8Ci3kn4",10,5810830,175367,6591,9451,4
"dc89yyOS0Z8",24,5801679,621123,4186,118079,3
"f-UzOpuKOVY",24,5792827,48443,1230,1835,2
"S0nbOenwCLw",10,5783681,224330,7310,21975,5
"ngTcyNtDjE8",15,5783062,137462,3182,20904,5
"QREWcgbMSxA",23,5777201,409848,43698,54257,6
"H1KBHFXm2Bg",10,5776317,278236,9262,29761,2
"cHB_s970Uyw",24,5770418,145148,5836,17764,6
"t5_dSCu_mLY",22,5767423,513217,7533,198716,2
"gLVZNTtr_rI",24,5763877,402777,7743,28848,2
"Fi_RxjAKurw",24,5760970,32355,3957,5423,2
"q-aZFxwX5Zs",22,5750121,237667,108783,64838,5
"aAdHs10JyGU",24,5747646,19750,7317,1619,1
"b2RHgyH-Nxo",10,5742222,171213,25688,13134,2
"N25fWFNp5PY",22,5739223,26556,2395,3813,2
"DDbx1uArVOM",25,5738922,85699,23506,35790,6
"R10qTLfwm8E",22,5733673,173998,2054,13060,4
"0XJQ0o36wkA",24,5726897,662861,23147,32200,2
"7MxiQ4v0EnE",10,5718766,127477,7134,8063,1
"KONe4SNFA64",26,5714766,443219,3815,20786,3
"2s4GMLkTNv0",24,5708085,487038,3979,40614,5
"9MdmHb5r4NM",17,5694412,59437,7652,11221,3
"zfB0ozYnhwQ",24,5690136,11332,4594,1340,1
