"video_id","category_id","views","likes","dislikes","comment_count","daily_trending_appearances"
"BQ31l1gPGKM",10,74572317,610489,26045,25437,36
"pgN-vvVVxMA",10,72660090,1348854,24139,98495,22
"NV-3s2wwC8c",10,72469458,729263,27323,41072,36
"UceaB4D0jpo",10,71173287,1642648,52596,108846,14
"l_lblj8Cq0o",10,71069947,895394,57096,49552,21
"liczsmUSMA4",10,70001631,1183998,107821,86815,21
"LPTlvQ1Zet0",10,69907195,835963,30861,40903,22
"JQbjS0_ZfJ0",10,69257303,1021380,24463,54073,36
"Iwz4P8HfGVM",10,67670181,439856,15076,10945,30
"MGYJuETPQEg",10,65929869,729339,25305,26657,29
"wfWIs2gFTAM",10,65582241,1495054,39195,75173,28
"DqSBQqj94JU",10,64580507,539001,26128,15806,30
"BhIEIO0vaBE",22,62338362,0,0,0,38
"X8sSXU-J8fI",10,60426299,861376,50469,37921,21
"J-dv_DcDD_A",10,60414277,1423206,37435,89484,33
"FVRPzwb1Vi4",10,60138087,776017,75951,44079,13
"0XElmYomloA",10,58053323,202514,8712,3509,25
"eACohWVwTOc",10,56959955,914182,30818,40872,18
"QwievZ1Tx-8",24,56293347,1592657,33719,199294,22
"rRzxEiBLQCA",10,55754734,1052809,103994,169779,13
"u9Mv98Gr5pY",24,55552122,1265757,45632,136872,11
"8q1NFlE17qs",10,54872560,491089,19919,16826,36
"qtTM2YV3bI8",10,54087829,1184184,421473,275795,26
"kTlv5_Bs8aw",10,54083634,2960250,57944,556154,13
"y0PMqR7IbAQ",10,54067360,395019,16026,8652,31
"Wpm07-BGJnE",10,53733950,979325,102776,102676,36
"LJjsm6CVsG8",10,53494574,599425,82606,58619,30
"oWw1BcFhk-k",10,53139295,614588,20665,23039,36
"9TRjE7i0ERY",10,52032179,352803,14278,9976,35
"tsp7IOr7Q9A",10,50122125,873431,119401,85578,37
"1Aoc-cd9eYs",24,50122125,873431,119401,85578,35
"U4fErC9skHE",10,49603959,566035,25682,21392,24
"6YNZlXfW6Ho",10,49178073,547875,24493,20091,17
"jzD_yyEcp0M",10,48159989,992668,18795,48643,28
"VwAnsAUYnw4",10,46548888,652216,30104,38898,36
"95Rzsn-zjr0",10,46514582,464054,21839,18391,29
"4uTNVumfm84",10,46205645,633772,16442,23724,37
"QwZT7T-TXT0",24,45349447,1572111,1944971,1626501,14
"31OMf1H5Rk0",10,43761370,816361,37706,40040,34
"wzKL-bQKcgA",23,43460605,1253154,38693,58235,15
"J6-8DQALGt4",24,43449888,136933,3975,8770,26
"Ph54wQG8ynk",10,43106222,910701,32162,55041,21
"ToY6sjSV8h8",10,42844249,476638,17720,18896,15
"vUTI4bPdlgE",10,42563351,680669,41361,51164,36
"YBpdL9hSac4",1,42560014,461135,22464,50255,37
"vn9mMeWcgoM",24,41612497,566948,28954,68309,11
"n1WpP7iowLc",10,39235314,1044324,63815,137383,14
"pjTj-_55WZ8",10,38668356,298371,7116,3777,32
"WS7f5xpGYn8",10,36956703,849778,171027,83392,15
"4GFAZBKZVJY",10,35463645,316384,12902,0,4
"VY1eFxgRR-k",10,35181079,1323550,48192,71176,9
"xVhnfTwh1OA",24,34828669,524685,16519,36102,30
"pVxOVlm_lE8",24,33980206,360978,16511,31246,31
"op4B9sNGi0k",10,32798394,645657,16453,27360,32
"kton-qrKNLc",10,32324578,455891,35823,28005,36
"khPLWaBioOs",24,31940868,1179247,167640,212787,19
"9t9u_yPEidY",10,31815783,329709,26927,14718,12
"tcaw6lzYt1Q",10,31686727,431403,13669,22340,34
"sS0LCjOiIhc",10,31391976,1091118,11924,234054,24
"p03TIGqEc8o",10,31371692,261343,9958,7886,27
"aEM2kOrrNJI",10,30599645,455949,42374,25679,21
"CX11yw6YL1w",10,30522582,613227,13465,36232,35
"p8npDG2ulKQ",10,29742824,2700801,29341,371864,10
"Il-an3K9pjg",10,29641412,394830,8892,19988,38
"vecSVX1QYbQ",10,29556761,733604,9747,81022,29
"eVmxh5Uft0Y",10,28817060,553450,149024,71164,23
"Bm8rz-llMhE",10,28352613,499345,14965,12002,10
"EBt_88nxG4c",10,27740942,555364,24946,37148,14
"_hMQe2U4c6w",10,27549116,463655,25743,26846,27
"gA-NDZb29I4",10,27494161,356469,69469,35734,12
"Pgd_Tgi-pbQ",10,27483029,257507,12560,12847,33
"nQcUJdncTeg",10,27258657,340440,14698,9081,10
"3ATQvgkXT9E",10,26813229,520998,62725,35370,18
"oWjxSkJpxFU",29,26703269,2061275,545595,704824,12
"tYDmvYhQ6wI",10,26578841,246620,7252,8811,26
"ZbB4SYJNuTo",10,25910075,1006918,16389,126652,34
"i5qOzqD9Rms",1,25733743,341650,14002,29924,36
"dc89yyOS0Z8",24,25462255,863519,13918,133359,22
"l884wKofd54",10,25066952,268088,12783,9933,37
"E5yFcdPAGv0",10,25016614,911150,30130,78492,15
"sXP6vliZIHI",22,24651559,443444,24028,32049,14
"h6Yx7IIl8iY",10,24374813,276096,10803,14657,19
"NooW_RbfdWI",24,24293173,275268,7806,21900,38
"20bpjtCbCz0",1,24152049,429341,5175,28740,18
"2nUW3nIOOOg",10,24075677,312850,12549,13619,30
"nFmSepfF48o",24,23676003,1475306,94391,162839,14
"6OcOO1k-vGE",10,23600245,441246,18806,25691,13
"SCq8n_hOcN8",10,23570987,412553,36120,36623,31
"ryr75N0nki0",10,23464557,747059,38972,63767,14
"OK3GJ0WIQ8s",10,23416810,2672433,29088,477233,5
"1SnWTW6YXbE",10,23237150,289848,6943,16137,20
"8h--kFui1JA",10,22999573,370027,9680,12724,37
"V5cOvyDpWfM",17,22975455,69172,193053,71735,37
"S0nbOenwCLw",10,22912517,353087,16408,28108,15
"g4Hbz2jLxvQ",24,22713067,450315,21428,45545,8
"BNzc6hG3yN4",10,22262762,486543,10572,22547,31
"HI-mXMr8glQ",10,22031899,338994,17937,26657,17
"ycy30LIbq4w",10,22030457,582706,7300,30091,20
"90CCjgX0n20",24,21964337,31530,26891,2456,8
"V54CEElTF_U",10,21893347,706163,20875,50812,3
"VhQmTmqcEY0",10,21853809,78212,5701,4780,5
"wbSwFU6tY1c",28,21530325,392249,13004,39468,36
"AQNj9fMnzDo",10,21315034,125502,6636,2795,22
"p6E9R9qv1No",10,21265117,343875,21224,45346,34
"8JnfIa84TnU",10,21250349,454441,10532,13881,15
"xZNBFcwd7zc",1,21172465,374690,6623,19876,36
"AE5PqQ_6V5Y",10,21103105,532063,19613,56131,11
"mzB1VGEGcSU",24,20981880,437224,8516,37560,23
"9XaS93WMRQQ",10,20816288,301497,10608,11275,9
"DKPCBAlDw2A",10,20756156,428005,13395,17941,31
"kX0vO4vlJuU",10,20721039,2250087,20951,234455,25
"xYtsL9znopI",10,20710860,372155,8309,13856,36
"mdWcaWBxxcY",24,20705342,341449,35429,29365,27
"UUkn-enk2RU",24,20667905,453483,9531,32726,36
"d1D1SJ-KqaQ",10,20622018,598174,12532,58032,29
"kFMZUxX6K6o",10,20520499,309082,53001,41156,19
"baj6llvgpWA",10,20449534,191204,16432,10395,35
"V15BYnSr0P8",10,20409647,568680,44854,64390,1
"BidS_rcf7UU",10,20262996,481934,27992,40235,21
"fAIX12F6958",1,19864779,228670,16420,46318,9
"coOKvrsmQiI",24,19678970,162345,14147,27912,14
"wS4ESheuHDY",10,19629105,272475,16086,24283,18
"wrvN87l3s08",10,19556652,299800,14524,24313,33
"71Es-8FfATo",10,19551051,365952,15928,18879,33
"tjA7nAHOAww",10,19377506,440667,6863,13733,27
"ufynqs_COF4",10,19377077,492814,12211,28642,21
"9mQk7Evt6Vs",10,19366458,524049,14028,39356,21
"DdLYSziSXII",10,19280188,425133,22539,38968,34
"jY3lRSmdLQg",10,19266701,141038,4728,1663,23
"P3iLo_JI9oY",10,19161496,272687,12476,15935,24
"G3Sl2vJrmf0",10,19157357,337282,22222,15322,20
"_XyBa8QsVQU",10,19121908,284093,10177,72171,7
"SxAp27sFaIM",22,19001424,328989,19721,35958,16
"NZ74oFctP_g",25,18994966,259800,11070,43269,21
"6SuMbFuKDf8",10,18897251,444666,17061,42731,28
"JwAnH6PLimo",24,18809249,221487,9897,9624,35
"pHE8nIB6j2U",10,18804942,218197,20368,8918,11
"6uJf2IT2Zh8",10,18778325,661110,21949,69878,13
"ErKz5mD61q4",10,18663711,188502,6229,4884,19
"R59TevgzN3k",24,18189982,273666,36339,37586,7
"HwkLbeEYz6E",20,18158133,394974,7123,17171,13
"_KBc4B5JFoQ",10,18049888,254279,5343,4221,22
"TbfxmTQkLAE",10,17957402,238446,10802,13480,3
"J75enyWdbBM",10,17901712,171103,7788,5602,31
"tlILlcCE8Sc",10,17841722,349589,6825,9566,15
"JSXGagNzNLw",24,17652685,1276073,29541,225618,30
"dARAN1z2KqY",10,17172722,336484,10827,34486,37
"ZEkImgh--PE",10,17164692,327508,11837,11925,30
"wQ_POfToaVY",10,17111348,443466,30010,54480,12
"SA7AIQw-7Ms",10,17090129,595365,9353,24662,8
"7GD1oeLeGUU",10,16981435,400943,14077,37405,30
"tEnCoocmPQM",10,16914678,436075,8108,17014,35
"NukmFF__G-g",10,16878331,539752,33129,54785,36
"5sEaYB4rLFQ",24,16869165,269467,6961,23338,29
"Gc71AmT_b2k",10,16796088,502488,6291,20163,29
"XiHiW4N7-bo",1,16651726,173506,5497,12814,20
"IlkBLwl4aBM",10,16427563,877539,6472,64707,11
"dzxFdtWmjto",24,16416756,219113,25700,35166,37
"iQp1_GfDhwQ",10,16391077,119884,3587,3177,4
"w4AImq08j9o",23,16202327,894677,27207,84255,14
"u_SA2QkZd24",10,16126209,559580,12476,36126,12
"JVDyowAzBrU",10,16001760,608425,63288,64755,28
"uxbQATBAXf8",1,15960127,374825,3823,9059,5
"elwTgpHlty0",10,15931393,510639,13454,24738,37
"x4CF5pruJz4",20,15919643,915212,13924,16011,30
"FRjOSmc01-M",10,15870333,202745,3679,4241,36
"b7K_lbglfI4",10,15671489,424888,8212,31101,14
"8O_MwlZ2dEg",10,15635625,1841936,12330,183567,30
"OrnpSe4OChM",23,15543723,299135,9885,22416,10
"5x-d3pabd5o",10,15145276,213192,6037,6234,29
"pmMjkMtpnTc",10,15007407,643285,23624,81734,19
"EhSXsTSNDyo",10,14565961,437904,5090,28739,31
"PVbQrvlB_gw",10,14563324,497021,25238,53655,28
"A_xWDAbnBSU",10,14445005,124359,4724,2772,30
"tLOl3s0uIM4",10,14399269,248198,12940,9972,17
"_qQsPw4CqUI",10,14328102,245065,9142,18282,10
"-DRsfNObKIQ",24,14317515,151870,45875,26766,35
"M4vnmgZLA8s",10,14271333,240575,28862,21473,14
"9_LIP7qguYw",24,14261473,234355,22315,23450,33
"2z3EUY1aXdY",17,14251760,169320,54005,31899,38
"swqmsRWM4rY",10,14241297,49094,9151,1325,12
"56KYMMGudcU",10,14225905,422458,45549,95744,17
"H4Hb6HcCm_E",22,14181777,273438,13186,20642,8
"HgknAaKNaMM",10,14178451,150743,9483,7334,17
"GpxCT36DxKg",24,14173801,123134,11014,18700,17
"pz95u3UVpaM",10,14161007,369329,6667,13413,12
"ExJmET8boVw",24,14134753,402524,28569,29894,8
"VmwOMtkDxtk",10,14008109,279214,24989,71318,6
"3Q2j5ApzSqs",10,13990890,488836,13400,25438,15
"UuCq8mtK8J4",10,13935992,268812,5129,7278,13
"V69XYIRjKww",24,13899153,2005,231,350,17
"XUqRem0W8L8",10,13884808,720230,14407,60394,5
"RQUuqbzQVsY",10,13809604,475592,9170,20933,6
"N1HAMUAXzbs",10,13799079,123856,0,10903,23
"CziHrYYSyPc",24,13779935,271123,39644,42070,28
"L_u97PqWX6g",10,13763329,225673,13896,10918,3
"_5d-sQ7Fh5M",24,13754992,1207457,280675,432534,3
"k1xvol1SCx8",10,13752785,279910,3580,7872,4
"1XKSo2mFC6c",24,13592652,499673,26397,0,4
"sjVqDg32_8s",1,13532625,73894,9565,6153,19
"P3BMmJtbZUs",22,13521617,295696,21117,28122,28
"9wg3v-01yKQ",10,13420530,888170,18995,61911,9
"2NlNEj2mCIg",10,13344328,621842,12538,68878,13
"xCwwxNbtK6Y",24,13259857,90540,7783,12314,31
"yzGmnjDFuZE",24,13227145,379006,14716,29845,20
"p8XP7A7kvzM",24,13217367,239834,9859,13073,14
"ntLtNTUCuII",10,13189806,271898,6515,11493,16
"BQ_0QLL2gqI",10,13175590,255406,3627,6228,13
"6S9c5nnDd_s",1,13140827,341526,6810,19664,21
"_EvMYEfF_hQ",24,13025011,436454,9298,31464,6
"ek1ePFp-nBI",24,12955997,200539,7647,35147,6
"NWdc7PyZNLA",23,12924004,190116,16758,11083,1
"TnCa71iUVxA",10,12742106,327428,11304,13285,3
"ox7RsX1Ee34",10,12730630,577712,10568,34480,5
"D_6QmL6rExk",10,12709520,1817699,11949,156793,13
"SKV6h_5XFbk",23,12642523,281020,5481,11431,22
"gZItyr1SNjU",10,12595519,510643,2886,50741,21
"8OARiNiJ_w8",10,12344800,241534,4888,5887,30
"r1CMjQ0QJ1E",10,12340820,295654,10129,27636,36
"wowAOdTYqw8",10,12332882,199982,2967,14059,30
"5GHXEGz3PJg",10,12293782,171071,3972,5819,37
"3ChgRbqGi-E",10,12173614,231730,3636,5863,30
"8LPVjHxXvJM",23,12147267,242938,12796,25200,19
"TdyllLZeviY",10,11979805,408461,6516,17964,10
"fRj34o4hN4I",28,11807992,212024,5260,36458,13
"jPEYpryMp2s",24,11683185,191124,21969,36371,6
"qUmfriZoMw0",1,11619692,41486,1407,2902,21
"i3cN9elJWvk",10,11548688,62902,3653,1368,22
"rDl3gAJpm_4",10,11505443,235346,6085,9326,28
"RF-Mqs2qC-M",24,11489427,294539,9588,26981,16
"y06RDyNXqbM",10,11395548,166958,12020,11561,36
"M3mJkSqZbX4",10,11380346,110269,9634,5735,28
"dNW0B0HsvVs",24,11344490,200012,25690,32796,25
"yzshoDMBkqE",25,11304442,610526,25837,65001,22
"jQNazsWnQKU",27,11240174,383049,6740,19451,31
"udm5jUA-2bs",1,10916709,97827,3733,9934,34
"2BE4X3bYpxY",10,10796531,337074,18616,20116,11
"Ku-WC1EaPXI",10,10782034,352562,40850,44964,10
"rxmtHVSVjdo",10,10680181,299474,7479,17500,33
"jVXauWq9Hwg",10,10653177,370097,5361,35581,30
"D18e8aU-UWs",10,10643045,156303,4072,7456,28
"3rkXFyt7EXw",10,10589247,296411,8077,15313,31
"DSRSgMp5X1w",10,10505570,209254,40950,30151,13
"o7iL2KzDh38",10,10470459,321211,4510,14879,13
"cSp1dM2Vj48",24,10370273,161252,8324,32391,4
"ii3n7hYQOl4",24,10349746,177687,14945,29925,16
"tNtcYIo6N04",10,10269107,366328,6625,21317,2
"UaAHl_m_ybk",10,10257399,320856,3949,34095,18
"k5TqNsr6YuQ",10,10233594,528254,11813,40442,10
"HE8SYbMsm0E",10,10207428,84770,7502,4817,30
"XvIpLfV5GKo",10,10159399,267097,6167,12121,17
"MFWF9dU5Zc0",24,10031591,94720,51602,33030,21
"J3vav5Sfhrw",10,10029280,273528,4755,10903,19
"5E4ZBSInqUU",10,9995273,295851,6477,16425,14
"lGEY8IulWiA",1,9782937,408031,8519,30113,23
"CANm1UMAChY",24,9776804,48834,42249,2344,30
"WAwRrtH-4Lg",23,9768052,417467,5296,88550,23
"u_C4onVrr8U",10,9657370,152765,3266,5211,38
"FFsp5b4AUTE",17,9648943,95586,19156,21762,14
"7dGwk5-QMpc",10,9486589,763365,3600,68828,3
"E7q_wbbwGyU",10,9448387,357993,10836,17837,7
"VaGcPRMY5UM",10,9438274,175644,6840,6400,30
"LjUXm0Zy_dk",10,9419910,255386,3572,18003,30
"tJfDBSWYqU8",1,9358186,35045,13876,10375,34
"GfCqMv--ncA",10,9297153,236345,5055,11819,12
"T3hXC5yNZOc",10,9251221,212864,19816,20834,36
"vAh7jTAkCKc",10,9211780,207868,6783,11738,22
"LgmxMuW6Fsc",10,9193290,100730,5270,6051,9
"E-u9uo0laA8",10,9137359,342121,12347,26350,7
"SphTGtDlhHw",10,9095192,183059,11024,10812,30
"Ml9v3wHLuWI",24,9057507,265787,6765,20052,28
"axVvZrDz60k",24,9020432,354960,5653,25571,7
"4HU6Z7anycw",1,8982414,333141,5975,19469,32
"fN5HV79_8B8",24,8968431,148523,67516,27939,11
"0aan7Vtcco0",17,8938666,55124,7676,8469,18
"zi_6oaQyckM",10,8903489,371240,19952,22822,16
"8BAhwgjMvnM",1,8883305,85940,7130,14283,28
"8_rTIAOohas",24,8842980,284040,5096,24559,5
"Vm4Xn5vjqRA",17,8788929,1291139,6762,91663,36
"VloKUNlNG2s",10,8778432,131613,4250,3787,23
"2tDKp41nrw8",10,8753550,1431730,6335,125168,2
"0XuOkYlUWIs",24,8725060,253421,9949,26527,23
"Jw1Y-zhQURU",26,8721841,63875,12539,8121,14
"xuAH21DkJow",10,8679504,72998,2890,2182,36
"WlZu4RmD_oU",10,8673159,282243,34610,35638,13
"X6SaVOLRcF4",10,8656752,160821,2850,6676,18
"zxwfDlhJIpw",22,8626957,168370,19694,48689,36
"K0GRBMSCIK4",24,8623591,263354,7571,13881,31
"Qcj15vHJTtk",24,8607264,66559,14179,8382,25
"n0j_CX1S2es",17,8597814,89838,6312,18067,33
"tGRzz0oqgUE",10,8585663,150947,9745,10393,37
"PfLCyR6Efvw",10,8581199,144469,2293,3359,18
"cmc8q2dcIMs",10,8573471,258951,13104,16911,13
"9f5zD7ZSNpQ",10,8568571,240597,4217,8622,29
"lVNt1sUWyDU",10,8538481,205649,13776,11902,12
"VXa16Zl81vE",10,8490391,75812,2823,2622,31
"305ryPvU6A8",28,8486629,114569,18945,0,32
"ixxR3ZoqnF0",10,8484137,1066852,5230,93583,8
"wdQeKqYrhjU",10,8476656,69980,1841,2406,3
"rCnU-IDcnnI",24,8473680,340254,38359,41159,13
"nVzA1uWTydQ",10,8432344,422697,8366,20291,3
"PjqKPHZJgF0",10,8429354,144795,8303,17089,15
"f55HngFE9YM",10,8325207,149490,3778,8717,28
"rNYduKIyEvA",10,8320357,239157,4761,13721,26
"Q1JiptOTxno",24,8287791,345812,4552,23777,30
"mBrdEYW0Vno",10,8256930,224181,4357,11897,12
"Vm-avsAjrIo",17,8184869,46921,657,2415,10
"Kbj2Zss-5GY",10,8139750,266690,3179,11230,9
"7AXo-bYGXI4",10,8136336,209684,3361,7240,14
"sZoZryCb0P0",10,8025330,97110,1406,2422,36
"a7NJ6Gek9v4",22,7994101,302644,8513,15376,17
"425M4M3Opkk",1,7919156,149679,5942,18771,32
"Jodbdj52Vc0",24,7917701,531624,3003,27216,3
"igT1QKKm2GE",10,7916368,47122,1648,875,36
"rQWZK5U233s",10,7915595,116255,1516,3918,8
"jnQ4V-wajLY",10,7882139,131904,3318,5026,31
"2SJ0hgdciNE",10,7877471,251597,6820,12339,15
"9flG5EqRPSc",24,7841325,49541,63167,25519,27
"J41qe-TM1DY",10,7800545,1040583,2822,119219,5
"zvb2kBii-OU",10,7746670,83244,2448,639,21
"V3EYjVPRClU",10,7742820,183202,8594,15163,10
"BgR_HJ7aGDY",22,7724919,334549,1648,27343,28
"CZkUNPBlJIQ",24,7701371,179872,2979,9206,11
"efxiDBygvdg",10,7693735,189954,7721,9991,19
"UKserM-i0_A",10,7676068,230427,3383,22924,22
"J1L3nDC4mEk",10,7675202,518490,11075,60820,10
"HbaQ9xnoMGQ",10,7608552,93096,6025,4222,12
"TSA9VZduuZ4",10,7604626,413254,2207,56460,18
"pRN7UAGVzPE",22,7602365,5311,3705,295,1
"5iOhzJdDawE",24,7595900,189002,3015,15485,10
"jSJr3dXZfcg",20,7590874,138279,3461,26438,3
"K5xERXE7pxI",10,7540361,291215,5577,19949,5
"Q17z9a03YaM",24,7536395,205275,3860,13436,37
"O-fydBL9g_k",10,7490989,78283,2995,2069,31
"gf7FV1i7lb8",17,7472536,60804,4303,6848,8
"CyzEtbG-sxY",10,7434919,434255,4734,38460,2
"R1TSiB9OuVM",10,7390059,106718,2620,3952,21
"EBYsx1QWF9A",24,7351946,260539,5226,15128,22
"7bfS6seiLhk",24,7308023,144410,5839,5790,2
"nRafaCcfrcI",24,7301457,525450,5482,24579,12
"ABLsSWE06q4",10,7285185,108466,1525,1603,37
"lMSHTnkVJVs",10,7268812,170210,4253,6752,9
"leu-cTvMWTA",10,7201892,833114,10990,94121,5
"XGd1dq1BatM",10,7200827,118098,4027,3556,22
"NaY91YjVbEM",23,7172963,265719,3950,14870,1
"RNlQU-7y9Fo",10,7124076,256053,4948,50774,10
"nVHcXZK7pKs",24,7123638,402374,5877,28262,11
"7PmUtmfTmbg",10,7089685,164149,4305,6218,22
"7R1N-8SoqcM",10,7075316,418594,10661,33709,4
"nsZvmFUXkrI",23,7070175,286050,11958,29365,30
"P9Ijqa_2eu0",10,6984304,287605,4352,16498,15
"Wd_idMpg_qQ",10,6966384,164663,5411,20732,33
"4ughEPQGd8w",10,6943585,173312,2377,7602,22
"BEePFpC9qG8",1,6937924,241122,11515,15101,12
"BC19fhyTG_M",10,6924540,657782,10898,81765,8
"vHwOMWGAg_o",23,6807013,16512,1709,5141,24
"kgaO45SyaO4",28,6802437,83512,3909,17281,3
"vjSohj-Iclc",28,6791996,87079,3145,13591,34
"k2NskGo6x40",24,6768765,134882,28439,38092,11
"4xN-jUfJAyM",10,6763128,464004,2783,37611,13
"v0RrsWK4GlY",24,6747924,379386,40964,70015,1
"l3uG4T8pJfw",22,6744540,273218,15838,29589,2
"aj8mN_7Apcw",1,6686262,57972,8015,12712,18
"6sHIq41sI-w",10,6682726,435537,3829,44173,15
"86sFN_2kw5k",10,6630434,170411,4438,8662,21
"9S1Gc1nSXd4",10,6606758,83318,4558,5539,36
"i63jWjoAWHE",23,6597033,301185,14448,16505,1
"lo57l5ZDgwU",24,6575631,297935,3384,23951,22
"B663R7kgxEA",22,6558768,123094,14985,7892,13
"cMD63TwzB1o",10,6547510,155775,21352,22030,18
"IVzGsh0zRec",22,6543327,625174,31577,90245,20
"7iQn-toQp6A",24,6535720,16788,4312,5000,4
"AenmqoozqoA",10,6519662,117690,4362,2608,20
"uexk7jWXYmU",10,6503316,278072,1804,17767,13
"WyuPSLj_6aw",10,6479552,266382,5658,16609,7
"nlozE2m-NMc",24,6466047,116428,3301,5343,8
"scLYjsvrUMk",10,6426789,109861,3613,5357,16
"Y-iFgDK_D5s",15,6416920,187524,3461,18532,24
"4AtOU0dDXv8",25,6379367,80554,37789,86138,34
"NNJKWVmK-GM",19,6362355,9564,410,1216,18
"me5ifeBFaFo",24,6355949,99291,4377,8244,11
"I7B0z_2EZmQ",23,6337564,607197,9357,205692,13
"mctn16hLzhg",24,6319238,105570,2961,3910,12
"VQhjbCxOxdo",10,6298207,100763,3043,3698,35
"aMcjxSThD54",25,6289507,198295,5291,86221,13
"AbEHRrq7xwU",10,6230350,60003,2337,2030,6
"C_ijc7A5oAc",10,6210175,127778,7260,18209,16
"ItL6vcUrpUs",10,6164967,160541,4038,4972,19
"WapBwuNtUzQ",24,6155214,270229,48887,67563,26
"inZzcTXYowY",10,6155059,472504,3211,33283,14
"7bPSxB-8__o",1,6132645,30654,2153,2084,28
"ceyU5UBumLU",22,6132079,211186,52733,29518,18
"UfR5dKcKJvY",23,6102245,211702,21506,12566,15
"pisY6J2Ky6U",24,6101540,188889,6650,11036,34
"0URpDxIjZrQ",1,6095300,164449,4190,18665,14
"cHB_s970Uyw",24,6083953,149598,6041,17980,13
"Ibp6KqGRVbY",10,6078793,75335,2106,1269,36
"ptYSpR9cTHU",24,6057884,340958,11608,45740,12
"8LAoB0R4S5I",24,6052396,39467,14741,0,17
"W4CB5SeBGkI",24,6044998,87957,2208,8407,3
"f1xIeTCgoFk",22,6023641,184392,2582,14061,24
"fC8gutkCu1c",10,6009216,225191,5352,11644,2
"pcJo0tIWybY",10,6004782,210802,4166,15169,27
"WR7cc5t7tv8",1,5967802,12936,244,1368,7
"mQ055hHdxbE",10,5948415,181069,3711,14394,21
"CG9yQ8PXf6o",10,5916361,44220,3125,1670,20
"6p-QzY5bxJ0",24,5905916,274103,1573,11193,2
"Am6NHDbj6XA",24,5894832,99272,12986,3425,7
"BjRNY3u3bUw",24,5875934,15319,1592,2535,7
"900X9fDFLc4",10,5855069,171218,2491,8157,14
"2WHcBwq2wHc",17,5851780,134437,2370,0,31
"gPHVLxm8U-0",24,5829270,87323,3668,11933,2
"V-F7tpdPZ-E",15,5810628,74731,2251,8651,19
"jG1JY0rt2Os",10,5801731,205203,6145,17144,14
"KUUjtUP2CrE",10,5752621,58728,3331,2975,34
"fNVUTgd4pio",10,5736755,67629,3664,4656,31
"v6yg4ImnYwA",24,5730531,215833,13277,23956,28
"eZRmP-l3Nz0",24,5692404,181319,6120,16356,21
"TZSVf-yD7N8",24,5643605,133267,2493,3837,20
"PaYvlVR_BEc",10,5621537,121255,13581,12900,10
"guf1L6HmeOc",24,5617319,44326,3186,4458,1
"ys2x8oOK7wE",10,5604640,185955,7780,12531,11
"MctZLEYlU4s",10,5603180,249753,1576,31276,34
"SbrOMrjhyvI",1,5587218,33110,3503,4007,7
"LxoGNkLpgZk",10,5572104,141646,11894,14046,26
"pOEzjT-SED0",10,5554444,123613,22499,26011,14
"bZs2ImrTg5w",24,5548248,169889,1410,8409,35
"q2sI-T69sjs",24,5547578,110621,5101,5008,3
"2fGXDFiFBhg",28,5539467,216113,19405,53786,11
"h3EJICKwITw",24,5529883,173300,2139,16624,20
