"video_id","category_id","views","likes","dislikes","comment_count","daily_trending_appearances"
"GpoebDZfsJQ",24,3987047,15414,2572,2419,1
"jvO1GDJXOgo",23,3964394,317509,6687,36175,1
"VD1QOLIhvzA",24,3948343,14334,1740,4942,3
"oS07bQTPZ20",24,3947934,23722,2183,4769,2
"r_kggQY7cHw",24,3933794,19267,1752,6149,1
"iN8zmmCRqUA",22,3920964,99067,3097,12835,1
"FEClMfe3rPA",23,3913070,25480,2789,3014,2
"N_QXuvdlFck",24,3912149,14633,1516,3473,2
"_YDuLCIzbN4",22,3901079,154443,1838,11604,4
"aEi0xZgoGp4",17,3894436,17867,1803,261,3
"irJwEl2KEno",17,3887381,24254,1682,1760,1
"6tJP3Y0QhV4",10,3886012,738506,1303,41619,1
"FeRi86DcfyA",24,3881574,17097,4616,6232,4
"Qw9iXcumulM",17,3851850,14211,2200,1309,2
"jKkOYEW7RvQ",17,3801386,21447,1144,7805,3
"20ZekYl2AIo",17,3799280,11737,1078,2357,4
"pF9EL787570",24,3792644,23481,2012,5986,2
"H0bAcENcaxc",24,3785098,22743,981,1582,5
"thQyg1i5kI0",26,3769407,33824,3013,2070,1
"7zYWLE03G8U",25,3768141,9405,1455,8888,6
"j1eKhRDC27w",24,3735217,16471,1918,2669,3
"LgzhCXsBdpA",17,3710825,12150,1551,6258,1
"_7985zBEM3o",22,3702942,161760,1414,13839,3
"tCnbAAgfxH8",24,3687110,44409,9024,6365,2
"RlaQJiYo1lE",22,3603655,34823,1886,123,2
"0EVO2ohrQtw",17,3603101,25373,1457,3409,1
"4FJM_NSNAHw",24,3571873,13988,1787,5684,3
"K4Melso7MPU",10,3549208,494867,835,45705,3
"mtoZRqCvucc",10,3546457,110609,5386,4296,4
"TFJKV4oCHSg",24,3529889,16463,2018,3729,1
"E5yFcdPAGv0",10,3490465,337536,5789,36082,1
"JvzC727k5ac",24,3480352,18177,2298,3181,1
"wowAOdTYqw8",10,3458494,146787,1289,11574,5
"SX_ViT4Ra7k",10,3421670,185167,1269,14984,1
"AdZpDrdIEU0",26,3419606,35881,2880,1847,1
"n7_QlsJPhsw",24,3417207,19322,2499,1142,2
"UZRvsNXDKBk",24,3383657,62791,3981,5512,4
"WE83yDlL4Oo",24,3368873,48002,1905,5671,1
"Jg0AqlFGsro",25,3334673,32813,1239,8959,1
"Lfee4an-J84",25,3327355,15491,1777,3853,1
"mvulvk-bBx0",17,3325893,18312,1531,7178,1
"vCVXztmZFe0",28,3316015,27476,1957,213,2
"Ek3aeUhHaFY",22,3312590,117114,1509,10094,3
"GL3R8ffq-rw",24,3307126,12990,1858,2589,2
"9Z2llyotmVU",24,3304059,20687,864,1664,3
"uID_f0W7vZQ",24,3298533,16754,2027,4220,2
"XcdLVKYsHHU",10,3287432,396301,2203,32894,2
"7miowwmyhdI",22,3282028,12691,4181,3124,7
"vAuO3bHxSpc",22,3269724,138150,1267,11508,3
"1eEeZePaEq8",24,3258886,12892,1773,2986,2
"cD8SYW8rjaQ",10,3242148,400510,3368,44902,3
"MypYkJI_BFU",1,3231601,21110,1561,2429,7
"wlJU8_yPKS0",24,3229807,9396,1701,1638,3
"mWCf82qY9xE",17,3228031,13585,1597,2230,2
"m1-rpd3S-48",10,3220042,210614,3612,11912,3
"dbASLSr7LSI",23,3209892,15671,1599,2785,2
"r-3iathMo7o",28,3205123,74196,5439,9400,2
"Y0_BwaMojpQ",24,3197103,11743,1631,1988,3
"fN5HV79_8B8",24,3189905,71364,7701,13583,1
"SPcDPoaouO0",10,3187549,88921,1927,4745,5
"VhI2EpAIcm4",22,3181665,74464,5916,13099,2
"tlILlcCE8Sc",10,3171128,185723,2635,6934,3
"RsuYAp5Myco",22,3166113,14513,1466,1595,2
"9_LIP7qguYw",24,3162367,74545,5583,8200,1
"MTpGrsKEExU",17,3143036,17714,876,5837,2
"xq7ur-BxAJc",24,3141738,11880,1666,2480,1
"HhoATZ1Imtw",10,3129644,136626,2216,7870,2
"P-DDEEQAD2M",24,3116425,12889,2101,3982,2
"DOIw62TXYkg",28,3111293,3439,266,299,2
"3VbHg5fqBYw",24,3111226,127080,12405,18233,1
"RmZ3DPJQo2k",10,3086615,340359,5666,34030,3
"Hoz5OQjXEA8",10,3076627,396431,792,17751,2
"7wU9mXYz4rc",22,3071208,8803,1462,1639,2
"BRT_eNETD2U",10,3050693,24643,2203,2439,1
"r1CMjQ0QJ1E",10,3047288,215510,5857,19955,2
"tp-pDfnJ4EQ",22,3046897,12402,393,1241,6
"gZrC2iGh3rY",17,3045739,8768,1680,1612,1
"Gxogl0CxSPs",10,3024051,7098,1500,2147,2
"n45Kq90lQMs",10,3013179,56257,1063,4824,2
"tjA7nAHOAww",10,3002221,195974,2081,9211,2
"Q1JiptOTxno",24,3001831,269960,3048,19236,3
"zOOmEDwPJX0",10,2995455,43429,1037,2314,2
"tqqGzn2YWX4",17,2975372,14224,1084,6326,1
"V-41HsSb_1o",24,2967733,116902,1358,1798,1
"OsTClLdwv3U",24,2958755,13010,1905,3237,1
"3Eu7NzzHC84",20,2954794,163263,1754,18126,3
"lOf16ZQDDdE",10,2951703,488428,1048,26661,2
"PMEkmiQP5bg",10,2942269,688754,687,61516,2
"7jkJ-rwq1qo",10,2930331,53654,1675,4029,3
"XQOQI1z6Zyk",24,2926501,65549,2392,9024,4
"Wm8QlNCk-wg",28,2924176,58559,3837,4165,1
"dCrnsWXg9_o",24,2918983,15119,1903,2744,1
"zWfNtCIJJtw",24,2914453,44505,787,6445,8
"MAyQtFOW2n8",1,2906225,11792,2631,5603,5
"Phx-flEFELY",24,2896222,14850,1609,4897,2
"SauIuZR5PZ8",17,2896142,16981,1084,6083,1
"QS8bma7LRX4",24,2888071,51306,2113,3254,1
"HQsyxzOCuWA",10,2886824,416933,781,30052,2
"DeNSakevKD4",24,2885114,11587,1501,2210,1
"HBVSS7hRluY",22,2878829,9112,1496,5067,6
"elwTgpHlty0",10,2877441,217569,5196,13612,2
"rimJTeGHTaU",24,2864991,12118,1390,3015,2
"LHAgUebnlXI",19,2831980,14753,4015,3532,2
"hUZS6yW0fQk",17,2829312,15025,904,5659,1
"fMisBfu4iSs",24,2828537,10733,2071,6336,2
"RDLFB1R89IE",17,2827327,17987,810,6543,1
"jY3lRSmdLQg",10,2826954,42504,957,842,1
"t6n0CbmUJ8Y",24,2794488,0,0,8317,6
"y2635dBPNWs",24,2786723,28040,1931,10612,2
"obqj4wkwgv8",17,2782899,14192,806,4942,2
"_DIrqPRj9Qg",25,2767832,13576,3365,0,6
"h7zgc0LYo10",24,2762928,16654,1446,5409,1
"u6wyRhL2ZL4",24,2749609,6670,719,197,1
"A7AMNvWIGq0",25,2734714,33704,297,4009,1
"wT7Th2XJTsA",1,2733342,14241,1565,5805,7
"qY1a4r7LT2c",24,2732903,11524,1383,2682,2
"lMyncm3sj3c",22,2723772,14515,1248,4051,4
"HY4DHWZcxSI",25,2722055,2767,1850,1825,2
"9B0Lo0LgT5Y",24,2719988,9276,1825,2685,1
"fYCh1oF5C7Q",24,2713237,10731,1778,4365,1
"IxD2NbXzgpQ",22,2663188,74505,4257,13074,1
"Hl-t_6Rst2k",24,2655337,7028,1019,2765,4
"gQdgSW1BdjQ",24,2643313,9728,969,1995,6
"tFIORav2YQw",22,2642615,28534,655,5294,9
"f1xIeTCgoFk",22,2638161,151861,1678,12347,2
"fY8iLUkZ5kI",10,2624912,95735,5282,7061,2
"PALcJ0HW1-I",23,2619160,235285,11430,20462,1
"nEH3RqJYcIA",23,2594599,14752,1294,3732,1
"vU7v5A5P8BM",25,2592824,28133,11320,35917,1
"uWca6_Z80EE",22,2588883,61491,594,5920,3
"TG5CpiHfNbc",1,2583217,15667,1731,2874,8
"HSW2Wq_uVg8",24,2582669,41660,2368,6192,1
"njYYWFr9roI",10,2571587,9711,1246,2200,7
"epDa54RyUKU",24,2560400,27342,1488,5165,2
"wV_60-8ZaGw",24,2546834,21257,2672,1856,1
"Hy8AB4mYywA",24,2537976,19364,498,2151,1
"97FMj5OA31E",24,2536411,3859,2107,1249,7
"zhrYe9s8EyE",22,2520449,7916,1432,4172,6
"WhHEQ-W3x5Y",10,2518021,154270,4161,7246,2
"HnCU20Cu0fs",29,2510664,0,0,1641,1
"lQVKsPv6i3M",24,2498732,10515,1193,2632,2
"SxTNhD5jTyQ",23,2494105,65164,974,2895,4
"41QBh69lk9Q",22,2492663,9441,1009,905,3
"MctZLEYlU4s",10,2491575,199583,1026,23682,5
"hLAIJMTAGFQ",10,2483307,5930,2765,212,1
"iWnnupdzG5c",17,2481376,11915,678,3803,2
"aFuA50H9uek",28,2473054,57596,1590,13774,1
"LwfoW6Zzwts",24,2470402,30356,1257,5799,2
"Fl7JxmtC6Cg",24,2440452,11646,3383,10498,3
"fDKurt0r2PY",22,2416713,6020,355,1834,2
"8c6-SPYAaRs",17,2416034,22005,1363,1460,1
"6LB4JWRnyrM",24,2415804,301328,4949,16966,2
"z5wiZRlV9I4",17,2415334,11604,1147,6813,2
"X-RLOcV9L68",20,2407573,34245,2487,0,7
"3wnHiK5sKgA",10,2393394,210864,1211,17695,4
"eBUcBqq0Ihc",24,2387285,10046,1349,1987,2
"OPdssn10jNs",17,2386382,14131,692,5951,1
"M6yHb4hBB2Y",1,2382488,15792,701,3043,5
"YQfjhZ1pAYI",24,2381574,5096,1188,2497,4
"RORkfLdcD60",17,2377078,13277,604,4812,1
"HXAieFVrdV8",24,2376421,23032,1099,4578,2
"yGdUl8Sjhus",1,2370978,20051,478,1072,3
"rzUpGAmhgPc",24,2354772,89525,72335,26431,1
"ZbioTPKSVV4",10,2327135,38056,1462,4884,3
"pKbWGhV0QbE",10,2317906,93167,385,7872,4
"B_cmw2bIJEw",25,2313458,0,0,0,2
"LUNuB-R_JHY",24,2307346,0,0,1766,1
"LjUXm0Zy_dk",10,2304002,160312,1389,14116,4
"0Q0Qk18JtDo",17,2301289,2663,552,382,3
"TTvLMb3QmBE",24,2290757,10214,1094,2433,2
"o-nGPNn19vE",22,2282201,43498,1695,6843,1
"JPPqAw4q95A",10,2275223,141927,3448,10650,1
"xRbPAVnqtcs",10,2271745,89968,1210,5117,6
"yp0kdCB1vFY",23,2271320,9194,1919,3250,1
"q8w4pbAkkGc",17,2269529,15725,2608,20528,1
"rxmtHVSVjdo",10,2260075,199123,3437,13416,1
"LbSU1_SG91w",10,2251851,159331,648,13263,2
"p48Agkdug5M",22,2251605,0,0,34127,6
"rdeQT7KkqM8",22,2251582,64197,1848,5574,1
"RdKcgVRmLp0",24,2245774,16242,2213,6327,4
"mX-EETc0flI",24,2245163,4344,2371,2369,5
"F4bPAR_kkpU",17,2236990,10151,623,2482,2
"YdU-OjLck1o",24,2235614,8171,1565,3014,1
"2CZXls3Yclo",17,2232830,9906,571,2488,1
"gZItyr1SNjU",10,2221003,295060,1075,36658,1
"ZaOvpvw1NwA",10,2185092,410325,626,17975,1
"rNmVzbCrG3E",22,2181957,5430,645,1183,2
"W8rKGqvLu5o",17,2176186,9269,688,1993,1
"i4X4z8OutYI",1,2174946,7498,1587,1655,2
"OnnDppVEdmI",24,2170713,6563,1131,4583,6
"Oadf4KNYz-I",28,2169974,35323,2286,12447,2
"5530I_pYjbo",26,2167114,151277,862,8848,3
"X9ah6ruzKIk",24,2165224,9135,1968,2369,2
"ptqKHvxfQVo",20,2142037,35654,1410,1900,2
"DBeUjnWwFOc",17,2140168,24845,427,2075,3
"rdRKpe09PSk",24,2139745,14348,1803,252,3
"Jl8Xpe7afrc",23,2137818,62060,438,7570,6
"ZtD_haSeHfU",24,2136039,12024,1388,1043,1
"C5UXFQG4CHs",24,2135463,21373,3616,4239,5
"wR9nUnHBNug",24,2123088,10929,1240,1959,1
"BBXXa51sOwQ",25,2119449,0,0,1885,7
"7X-gYd1ox1M",10,2106034,8378,165,234,1
"h14C_QOOEOE",17,2100285,9044,655,4631,1
"hsh54g9JmC0",10,2087091,202761,4047,10795,2
"2ktuvx9hrMw",1,2079824,31268,2041,4376,2
"n6eXtBbhpYg",10,2076435,9013,826,366,1
"y68CyFoWkOg",17,2075123,9294,603,2411,1
"c9KLzCy8fhk",10,2070515,16116,696,2076,5
"y0vEqttJlpk",22,2066508,8872,367,2556,5
"7ofYlUTMC6E",25,2063404,3951,1142,1026,2
"BrFBZpCuIvg",17,2059558,10646,658,2596,2
"iD1looAQU7s",24,2058428,10475,910,1819,2
"KKWNnKhGjWA",23,2055898,50849,7122,11843,5
"cBCurldzXBk",25,2054196,6229,291,1978,1
"V5P6WsrnYpQ",10,2043590,51729,930,3914,1
"fag8nirMXgE",24,2039165,17158,503,4184,6
"bTVK3_6V7f0",25,2035480,37764,9154,11512,1
"C1XiBorCfO0",24,2035079,7276,993,1828,2
"uG7891EPhec",25,2032790,8705,1063,1549,5
"dw8mROuQs44",25,2032550,21673,856,5663,2
"pC9dViGfJ2Q",17,2029829,9322,764,2385,1
"FZ4R37eSpLc",24,2020634,8856,962,6085,6
"0C5gdBk_K58",24,2012763,18913,1184,2913,9
"s_u6Uqdq7NI",22,1996241,32009,743,2341,3
"1LQPojL8V_4",17,1991215,3951,1229,2201,1
"_LEyno5IxlI",17,1987878,9154,1228,342,2
"3-FXW0CW_8o",10,1986416,376715,795,42919,3
"coSa4jz9ZR4",24,1978561,6223,1568,2760,1
"bKD3WLsng-M",24,1977467,20238,944,13126,8
"fITP0H3OVA0",24,1963377,26073,888,2549,1
"lsxCP4yVC1o",24,1959379,25322,585,7462,2
"YNpdjhW_Sao",1,1957679,7376,755,1600,7
"VBdiwJZOm-Q",17,1952895,2868,460,1347,6
"IX5AS7zVvkw",17,1945428,7316,553,1701,3
"BGTWGLKjdOI",25,1940902,3089,748,1091,5
"wKwuncfl_jY",24,1938746,8937,705,4881,6
"vp8GIfY4C2w",17,1938370,7141,653,886,1
"eQ3gXtX3U7I",22,1930222,66499,1883,5092,4
"p8phGxzUC_Y",22,1928593,14133,1145,2508,4
"S3H7ACY7itc",23,1921781,28314,721,3462,4
"AK5sa6ngLKI",1,1920577,18181,519,2175,7
"2gDFUo4wm2M",22,1915080,3210,1975,2635,6
"k0DqRstCgj4",10,1906564,322754,1230,30447,1
"kLNwdRiBj3k",22,1905234,30827,1243,5295,4
"eZFqlNYU5QM",22,1899526,72359,833,9384,3
"WQtXLka9n0w",10,1895364,41830,2962,8323,4
"29F8Mu7zbrA",1,1894964,18167,608,1825,2
"kL1f09pdVa4",22,1894817,268547,1773,31010,2
"0B5LkcyskPQ",20,1892210,66516,1743,27504,3
"JZbIZHcEm08",17,1883821,8084,1338,1739,4
"QCnhLq_aq8s",1,1882568,9256,717,4870,5
"YPLGSDBVsLE",15,1873207,17650,770,3011,5
"ix92bd77Zeo",1,1872309,12105,693,6960,7
"8GdA4z9G4Qg",28,1871810,0,0,0,3
"N4YSmcsB55Y",24,1867993,15218,444,4079,6
"lpzJNwur6Zk",10,1867652,103456,2526,6855,7
"Z99M6AIcWpg",24,1863573,4331,2180,825,7
"HySr79wZ364",24,1863298,165734,1316,11178,4
"gDnCr0HaDXg",22,1861723,124711,1202,9758,1
"0wlXaHmmOVc",10,1852966,18101,545,3800,8
"CATzR4PvCJo",24,1852625,44034,1301,4843,3
"Am6NHDbj6XA",24,1850242,41514,3692,1951,1
"g7FheAuMVyw",22,1831429,5525,830,1037,1
"HK7p4bzqiDc",23,1831416,5707,226,1002,6
"6X2ugkjP_Zg",24,1830963,3653,5330,3048,4
"uaAkQEhO_Tk",24,1830273,139323,1405,9263,3
"xi-oI57wBnU",24,1828944,27480,1219,7491,3
"tM_nZDJIwFw",25,1828724,19893,2777,6200,8
"zsKnYYuW-zM",24,1825897,5740,1463,2446,1
"eRroQ0ZmPxY",24,1821449,3515,1093,3617,5
"VY5eN3IBwKE",1,1820559,12760,1100,2319,7
"bRCubv74m8E",24,1819282,13453,683,3110,2
"2CEHybsHynA",24,1817861,8703,1006,3117,2
"9dQ02l7YlQI",17,1812042,5142,511,5296,1
"fQQn7uxOMB8",24,1811731,8537,875,2802,2
"Hgiu9cqph5Y",26,1811534,102614,2205,9226,2
"xXUdsQuUhGY",24,1810163,20103,2075,6197,1
"HQaU3GU4l5s",24,1804798,101969,546,5490,4
"NPWGGzsrClw",24,1803557,5735,908,1494,2
"P7M9yPmsEQE",24,1803276,14801,1236,8596,2
"swqmsRWM4rY",10,1801885,12971,1818,727,1
"ykZi4U9669A",10,1800947,245293,465,13596,4
"XlUgWeYFzkQ",23,1799862,21121,2871,2729,2
"iToRdbxuMtg",22,1799687,1517,4360,3316,7
"GSZyDndTCS4",24,1796940,9949,1193,3603,2
"-2G3TlSNjT4",28,1795893,16499,2516,3,1
"8xXJ7uVwh2Q",25,1790667,16249,1201,12515,2
"X1XiLoNI8C4",17,1790332,8278,541,1718,1
"Bke-HRFzDe8",24,1790171,6740,1151,1904,1
