"video_id","category_id","views","likes","dislikes","comment_count","daily_trending_appearances"
"d8O6SoPOkAk",10,18904020,296229,83691,47404,10
"Wm_vSSlVsV4",1,18877505,467498,60323,27680,10
"pC2yUlN2kMU",10,18390214,302409,25481,16948,7
"e8XoJsBCi2k",10,18189708,317334,23370,17511,11
"xvYBg6MWPbM",10,18092075,371541,24579,30691,6
"fAIX12F6958",1,17741854,211522,15153,43359,7
"xZNBFcwd7zc",1,17485497,349781,5833,18151,4
"eiDiKwbGfIY",10,17446067,891115,13501,36931,4
"S9KxqRUcnCU",17,17433516,747641,12441,32529,5
"3h4thS-Hcrk",10,17362743,223099,6597,11485,5
"UUkn-enk2RU",24,17333594,424200,8671,30690,10
"f1qz8vn3XbY",10,16676487,284518,6659,12982,6
"0B7athiVJBA",10,16482187,165251,19034,12967,2
"MuPL-PSMX0Q",17,16363949,450655,20389,39970,5
"YjMSttRJrhA",1,16281667,260718,15144,17229,5
"coOKvrsmQiI",24,16199598,149353,13055,26336,8
"D9kxpUcWID0",10,16169625,215228,114882,46332,9
"sXAwqoJ-WUA",24,16151630,82998,7852,4120,7
"uxbQATBAXf8",1,15960127,374827,3823,9059,8
"v7K4vGYL9zI",10,15896753,273575,16778,20141,7
"EyPXz6hKa_s",24,15718041,870566,31029,97036,12
"M4ZoCHID9GI",10,15582864,658063,11621,34119,6
"3SWc5G8Gx7E",10,15521288,301126,34467,16635,4
"wb49-oV0F78",1,15187622,219445,4127,16602,8
"i5qOzqD9Rms",1,15070716,298541,9081,27080,9
"XiHiW4N7-bo",1,14800528,162079,4964,12016,11
"i8J0cR-PY9c",10,14703926,135170,14302,7137,7
"qZHycHI3F1Q",17,14654718,585763,7996,54262,5
"4Jdp_dkduJc",20,14589314,117415,12425,7612,5
"y-PQiShdTKA",10,14574802,212962,10316,17727,13
"20bpjtCbCz0",1,14365383,340113,3364,26072,6
"5sEaYB4rLFQ",24,14160344,244404,6085,21198,4
"DIBw9dSVKdU",1,13694999,254369,10642,46855,6
"RF7DhGIQE1k",24,13555470,278687,21023,26823,8
"oSEeK9yDNQI",20,13418844,258720,22805,19877,8
"h8bvxiE3KCo",10,13301387,117639,7416,4217,1
"I7nbSzLCtEE",10,13295746,140386,6367,6223,3
"FepIkIILumA",17,13275050,431020,19914,30932,5
"w4AImq08j9o",23,13241801,793330,21961,80579,5
"VJwoSfTOhyM",17,13234006,488655,8870,30713,4
"GpxCT36DxKg",24,13103833,117417,10264,17218,11
"DMl1YJyqEdo",10,13065320,345946,36259,35726,11
"orkPrGSAETs",24,12958520,485435,32122,28119,8
"qYAiAivwTvc",10,12947601,137338,6238,4161,4
"c64I9HNpiOY",10,12936568,149414,10929,12397,4
"XZhAJWI94hk",10,12919528,85162,3437,5680,6
"yFFL1we4j_Y",10,12824359,256350,15745,17881,13
"kckDWrICC4s",10,12821078,250671,19646,11141,4
"bvhBIsmzhwE",26,12447671,68625,11176,6510,5
"dzxFdtWmjto",24,12393755,198271,23450,31402,5
"rmCD_Hv2XmY",10,12370462,198547,26589,16343,1
"ZgTKmRPWMq4",10,12360534,204051,6549,6730,3
"9m9oO84Q2fk",17,12211480,357498,8183,25199,7
"TFktziLOsFg",24,12179587,822766,14613,92658,5
"WS7f5xpGYn8",10,12023527,519160,101457,52759,3
"1FJD7jZqZEk",24,11915843,171077,7096,16902,9
"WpqUOW19aJQ",17,11896309,478750,4778,36507,4
"ek1ePFp-nBI",24,11873989,193752,7338,34111,7
"nLSaCFlXn-g",1,11801227,188036,5800,8183,7
"XgVrYVBs2fc",24,11771976,507718,23906,48898,12
"khPLWaBioOs",24,11767339,882821,117842,150856,3
"ZG1Su0QwPYs",10,11566387,185752,10223,13703,9
"D969_pLCniQ",25,11510500,47780,13182,6143,4
"v-dfygYIfLs",17,11465487,407347,8769,35173,6
"OrnpSe4OChM",23,11362844,248097,7884,18884,6
"UumBg2myFrk",10,11270724,159239,11496,6693,6
"9sQkjMgFglY",10,11249726,275924,12615,10407,7
"KcWXKmnZZVo",24,11229929,171941,4683,8656,6
"p8XP7A7kvzM",24,11218307,216489,8821,11975,5
"Hk5dxn5dj2M",17,11201666,352228,13696,28643,5
"zIPTP3TKUSg",10,11086865,237870,11915,15776,9
"5hpkINjCf7A",24,10947704,542796,23577,53876,12
"_7rvYV_YmaQ",10,10886719,180502,6005,10598,5
"o8z-dLhqlOQ",25,10792947,76202,13063,7069,7
"yIIGQB6EMAM",10,10703864,202877,8888,7722,3
"QX-yPEu885s",24,10627277,56970,23180,8504,10
"_BcYBFC6zfY",1,10592828,204228,11980,37655,7
"VUH_DIgULc0",24,10536872,111474,31787,34968,10
"6S9c5nnDd_s",1,10535890,306123,5937,17796,9
"rAH8qm5oQHg",20,10531608,122553,7011,10736,6
"qrks9Zu0f1w",24,10495263,152980,6502,6897,9
"knaCsR6dr58",24,10494233,491345,52135,36837,4
"ORIpWftFyqo",10,10478610,207831,9552,7406,5
"l4XOm1iJuaM",10,10465719,310726,10126,34354,5
"kXKw2skbLdk",24,10445879,107447,9187,7655,7
"z-ZEHL4Df-A",10,10433575,189899,5966,10067,4
"g2orJgNOpnU",24,10433510,674784,17155,68078,11
"FPm7xM849-E",24,10415360,612718,16544,40230,9
"Ix4lshS3j5U",24,10408003,33358,10168,5538,6
"qUmfriZoMw0",1,10385748,31250,1148,2362,1
"cSp1dM2Vj48",24,10370273,161252,8324,32391,3
"t-My3vpDBvA",24,10294388,660730,17079,56644,10
"97h9fBWltBM",24,10289838,304465,31750,18102,4
"bYSRPuDEnTg",23,10256578,626237,20773,33764,13
"ad_higXixRA",24,10236502,140374,7792,10642,5
"BUobY0YtF48",10,10166879,130762,26061,18588,7
"ot0O9iSxzgQ",28,10161505,37280,8009,2660,1
"IBVo8dfqTBc",17,10130930,176613,2839,18134,7
"RQaVzbxZqXY",10,10101893,261664,8090,7729,5
"EnfoA2fF6GY",1,10099242,208506,39000,16178,7
"eACohWVwTOc",10,10073675,439797,14741,25895,5
"CzC2vkPUvVA",10,9998338,30304,9978,4955,6
"DkeiKbqa02g",10,9947934,370275,12802,14791,4
"YHmYop9Bc_Q",10,9906528,86872,2288,7096,10
"1Drha8HZN_c",24,9861841,292745,15912,18811,8
"8-Cjsnq8kVU",1,9779219,283197,6202,13116,1
"WtK4VJS4Jvw",1,9745925,55797,7675,1303,5
"mKpPhVVF8So",10,9680651,299401,15273,8387,5
"Cxqmu-EOdaQ",1,9666317,67362,6088,1690,7
"9aoUpCXY7uk",10,9643250,137485,7525,8836,4
"Dto7Nms-Xo0",10,9622388,84189,13725,4253,6
"fL15eJ6bU_k",10,9585655,28797,2119,1603,6
"wTHR9x5Cdu0",24,9568811,418593,17015,35837,6
"PvSzuxOHP8s",24,9560330,22523,8411,2849,1
"kZUxD_pEqgg",10,9556534,158748,17411,12633,4
"dZbDNqY-uj0",1,9538234,74680,5653,1617,6
"8YaF2m7hCx0",24,9520025,159514,22369,18160,5
"voG07pt-KYI",10,9501171,498324,12238,33480,10
"M2q64UowX9g",10,9500472,167629,2185,5262,4
"7MxiQ4v0EnE",10,9454988,174248,10099,10770,5
"3g6p7UGUvww",1,9453255,64768,6244,1944,9
"_hMQe2U4c6w",10,9437149,319960,17437,21253,5
"PoJ73OXEEy0",24,9432780,734509,8048,66208,6
"NaX-oGJEZI8",10,9395757,129355,4858,7590,5
"ycVc1jsaAA0",17,9387347,389347,5901,35377,2
"GWWHI7SE0KQ",10,9382978,98616,6624,3840,10
"0vV36TV0oms",10,9377347,334328,25127,16949,6
"f6WDM-QTwEo",24,9366417,686345,22935,80940,6
"Aahj3atxdS4",24,9365016,138496,5385,6407,5
"sueMmTm-M4Y",24,9236901,198466,11865,11089,10
"w5YunG1wilA",10,9181013,126619,18393,7440,4
"nP4eMiaGpog",24,9158983,41782,9871,3838,5
"bjPOg2bAWJc",1,9001206,49951,4874,1174,5
"yoxGIKh3OkY",10,8906284,43290,1720,2286,3
"13z2kF6TiCc",10,8902861,119571,3604,4535,2
"gLVZNTtr_rI",24,8870850,468048,11104,33070,7
"fJXWRFizc6E",24,8856042,544189,21042,60749,11
"m1PDqdLQMv8",24,8842399,77128,3884,429,5
"mMCEvr3VWqQ",1,8758674,205980,35569,13621,12
"GlngwhWaLBs",17,8755813,115640,8517,12562,6
"mevO4I0f5lg",10,8747826,100384,4255,6270,4
"FFsp5b4AUTE",17,8718657,91398,18207,21050,5
"3mDDtCSC7fU",24,8713351,347706,27136,26144,10
"8_rTIAOohas",24,8522873,278609,4964,24305,3
"0KVJcOTWZ_c",24,8501135,56838,7983,8460,8
"yzshoDMBkqE",25,8476168,530022,21139,60126,4
"JZf9UPGqcRc",24,8426351,409963,16974,44369,6
"MFWF9dU5Zc0",24,8368152,87366,43944,29060,5
"C1Pn5Ln1R4M",23,8240953,35578,7619,2379,13
"JATYGQrOXG4",24,8195488,559409,16305,46054,8
"Re5UkSq55nI",24,8137872,434551,19196,40000,7
"Ku52zNnft8k",24,7993597,32160,2250,1348,4
"f_R9_xdhuNw",24,7971231,165298,5207,27083,4
"Jodbdj52Vc0",24,7917701,531624,3003,27216,2
"p4lh1h5hdFI",10,7825060,219287,4349,35114,5
"uYmpUa38-Fk",10,7805316,213251,5188,7618,5
"KiBS-dbv_x0",24,7804127,225931,4500,8369,1
"T9WN2_ikz6Q",24,7769007,1084173,9373,125740,2
"10ZHNmmwwHw",23,7734497,241884,9367,11417,6
"k-55qW19zLM",1,7706384,51586,5685,3899,7
"ED0PSAElYio",24,7687098,297388,14029,27311,7
"PALcJ0HW1-I",23,7678343,433753,28404,43141,3
"jaGZNgosNpk",10,7663753,295475,5533,20812,7
"JK7bH_WwO0M",10,7660092,26696,2320,1707,8
"ggJMQHltiQc",10,7640122,117848,4314,4984,5
"EIc3B5ljJwc",24,7594291,38182,9822,2712,3
"Y0r3ksTy2Kc",1,7578398,36546,12925,3414,5
"64K0ZNYZBs0",24,7545559,410232,6169,44068,4
"xhz0tRDKfOU",10,7480171,44999,1526,2499,6
"Wje3zkc7syE",23,7478504,536989,9270,47113,5
"8xUwwOmCSqs",10,7475373,59830,1311,3224,7
"f6NJvg-kWJ8",24,7471411,535778,17391,50704,7
"WDiK14qI3pQ",23,7461268,431044,22386,33789,13
"8GOk8Ci3kn4",10,7438645,196967,7798,10267,10
"l7E0kTvARsA",30,7398655,77789,4785,4489,14
"iPimqm8a1Nk",10,7397623,203176,6926,10198,11
"9dBepLCkjZQ",10,7392622,31658,9272,5328,10
"ZnVIUr_BQSs",1,7361726,158566,14593,10527,12
"4BjTHvJZ8IQ",24,7319656,130116,5022,3889,7
"iN8zmmCRqUA",22,7301276,149751,7510,19230,4
"biNFtfIVRZ8",10,7293113,69628,2975,2365,2
"uSKh9adflNo",24,7259902,31888,6909,2271,5
"KhI4xzwYImA",24,7235699,96287,4856,8603,11
"PDlw1Tn-PVk",10,7228499,177522,4530,8171,6
"0Sh_yqlYh8Y",1,7226200,41349,4101,1120,6
"Is3S-6hHQLk",1,7179677,49756,4763,3498,5
"NaY91YjVbEM",23,7172963,265720,3950,14870,1
"bF_naHpa-T4",24,7146248,438662,8486,57007,4
"9V0hw6QjzSw",24,7125369,114359,5041,4637,5
"QqI_dpqteC0",24,7081766,364149,16268,26782,9
"266EI7hdjFs",24,7080039,63371,5261,10668,4
"6z8TP4tikAg",24,7055737,306755,15263,25317,6
"hYM_iZII4U4",10,7039514,504342,70103,27619,5
"XXfTL-umTnE",10,7008617,90721,11076,5001,4
"D4fC4HVpP3M",10,7008605,155408,6377,11130,6
"Q3jege0p0dQ",24,6983042,177110,4209,0,6
"9oyKePWRi8Y",17,6969112,324853,3151,16270,2
"il_pSa5l98w",24,6946197,103728,4496,4884,4
"RsfUZe606LQ",10,6913742,56388,6654,5282,6
"SbRPW1UO244",10,6887724,103116,3507,3326,5
"5srcGpF3JdQ",10,6823245,116785,3863,9350,1
"1E9j4689ZWQ",10,6811862,132980,4389,4648,9
"U-am9AabIio",10,6798211,165098,6295,10096,9
"YINoc51BbB0",1,6766014,35949,4284,548,6
"p2MjWMKgrkA",1,6753819,115068,921,7422,5
"sHlOHZQacME",24,6738364,15122,3147,954,10
"c7MwlTFQBEQ",24,6725073,242373,3569,14606,6
"n5LoVcVsiSQ",24,6641272,27908,13828,6470,2
"ys2ktusi-4k",10,6629283,27948,7789,4163,7
"nX_FEC2J0FU",10,6627200,28734,8032,5491,5
"NwP1zp4vOJU",24,6603124,722684,8768,79664,2
"cstA-AoF68g",24,6553589,449284,10328,53176,6
"_uSbEKDaqkg",26,6542112,59867,5177,1955,2
"8dfXKIzU_24",10,6540418,186523,8294,19856,8
"J6MwAGArfZc",10,6504190,197647,6948,8259,2
"4juJXyLX510",23,6483404,528175,13443,38184,11
"7oqm94UfE7Q",10,6471873,115630,2730,9548,7
"aBr2kKAHN6M",28,6401464,165883,2331,3006,1
"e-0YnJlFPeE",10,6400374,148345,4569,7519,5
"kjSX2qC_znk",10,6342691,85910,5384,5117,10
"0Xj1inkyHko",24,6326623,15900,4316,1538,7
"bhF9fBKyMEo",24,6307424,305339,10676,23126,6
"madsiEmiEZo",10,6306567,74125,4956,3617,11
"7cZVSBd4du4",1,6289543,42789,5714,3817,7
"BqW6YBJx3go",10,6270545,135779,10538,12467,8
"AdZpDrdIEU0",26,6263637,53006,5620,2721,4
"N1Bsvxje-Dg",23,6219503,477932,9727,28089,3
"Gwb6XaddA20",10,6212638,36645,3561,2436,3
"2OGCfWrJ5XI",1,6199612,32955,6214,925,6
"py2Z-UNKtes",10,6171775,160818,5162,10216,8
"b-4zZROZ-GQ",23,6163362,357379,9644,20394,9
"ycPfmwVZ5DM",10,6111819,159078,32656,16029,4
"4U9b58rtoNg",23,6074141,386429,14935,17112,6
"vFWlCsjWFMw",24,6073361,165713,3486,6603,11
"o5QHbTL3uUI",1,6067443,29007,4788,2126,5
"XR7Ev14vUh8",10,6049133,258605,3643,9854,3
"rMQ_TUEwQEs",10,6042547,205754,6209,24022,4
"a9_oVKNGUjA",24,5989375,7110,4246,1217,7
"kMEfhcc6zxs",10,5987198,63052,1485,3107,4
"jmUooZZ96Mk",24,5983832,38173,4881,2119,5
"cyPyIj08drw",10,5975148,151367,3233,2787,10
"aj8mN_7Apcw",1,5952978,50247,7174,11780,4
"mwKe-dsEDJQ",25,5931417,6349,2608,146,1
"2byhW3BOKTU",10,5885954,111880,3933,8059,6
"0XuOkYlUWIs",24,5784740,209646,8134,20196,7
"C8kAZoUpAfE",24,5746096,20346,6208,3706,9
"EN32N-HlGtE",10,5736932,111490,2604,3818,6
"sYOSR6sPL7Q",23,5682512,323742,7039,18537,6
"FgPGam6RBZg",1,5643806,20698,6209,2912,2
"RlAN6EpUxvM",10,5594259,82591,1585,1983,3
"BzrYAbVwioU",24,5589544,23152,4676,4663,11
"vwTPlIGfoIY",26,5580658,43511,5711,2695,2
"4xTpw-05J0k",24,5538066,374782,8463,46339,1
"DKPCBAlDw2A",10,5524232,266387,7637,14388,6
"ivmmk3Ud_Xg",24,5523591,104434,5459,6452,6
"ekvi8tVYem0",10,5490160,191780,3074,10327,10
"TeA293PMT1s",1,5480015,46835,3880,1397,2
"gR0pSSISaVk",17,5451646,51723,3351,5498,4
"HFCfYCewHuA",24,5436462,240509,7489,27437,2
"Q1TXk7ZdiQE",24,5432414,149111,3183,15905,2
"6Q0AazVu1Tc",24,5423477,85639,3361,0,5
"D5f1WGMQ7Ks",26,5412459,62407,6106,3710,5
"1ZAPwfrtAFY",24,5392036,142006,10797,18930,4
"n92qIk6nU84",10,5374428,78340,1578,10785,4
"FCUPcNBpq4E",10,5364271,72741,8055,3774,11
"G7RW-KVDeEo",10,5356850,91485,3546,4286,10
"UfKmSfgFxi8",24,5338017,316584,7537,17977,3
"GjDK_6NtYGQ",26,5338010,39989,5091,3134,3
"fpxBxp9QKrk",24,5337764,74984,6234,6031,9
"5lbLSfEdBeI",24,5334775,34279,2044,1175,7
"vJJxV4goxo0",24,5330172,19972,6080,1715,9
"QCjk_NPsIqU",24,5295639,154091,12230,23982,3
"hmRt1GgCqxg",23,5275905,340058,13770,38802,2
"fuoCUfdqZFI",10,5267622,63846,3190,2884,6
"xzzs_1EdfJo",17,5250265,27042,3796,2890,4
"W7S4jPxaPno",24,5237190,19781,5629,7416,10
"H34qrTkhFz0",27,5217644,352049,7352,35998,2
"yHRlVjx3tGk",24,5217526,21981,4814,4406,11
"I37Aa8AAXXQ",26,5217373,46787,5200,4441,2
"J-IzGBU344M",1,5214168,42060,1884,2337,8
"uVcvhKTVZ8g",20,5205536,150437,5939,13416,4
"j2O68Ho3Zgg",24,5181596,52079,6358,6381,5
"1SiKopOt-QM",26,5168203,51975,5286,2538,2
"0l35jAGQPOI",24,5146567,415268,5337,48943,2
"Xe53gFvlUD4",10,5111035,74973,3444,3074,3
"_vvvSyBNiHc",24,5099409,472106,7290,54478,3
"mt-pg8FBBDw",24,5065002,288382,6835,23221,7
"Bu815qW1_zA",24,5027872,1523,36,185,2
"Yo2xGjYCYjU",23,5026542,376252,9071,23511,6
"OX-h7MtkeOI",10,4993836,83964,2882,3888,4
"NwV4wn18Ys8",24,4986969,93992,4666,8543,6
"Ku8PsnI9Mw0",25,4979532,17315,4719,1170,5
"2RPuAW7E-YQ",24,4978688,418207,20558,44389,5
"Sm2ArOlORFQ",10,4951002,78402,2675,2893,6
"Rlmxohf1i_8",1,4941744,42548,2199,2291,9
"ZQc34LzQeZ8",24,4936575,240715,3872,26876,2
"6eRlGufav7w",24,4934366,40581,2607,1519,6
"bFCVXPTJt_4",10,4894651,65899,9183,4977,6
"7kLO2AB5SPM",22,4890338,223455,16884,18874,3
"n7YddfDo4N0",10,4870853,90868,1518,5707,6
"zDz9s2AOTVE",17,4837982,62706,3745,6127,3
"ogyVcszhaKM",10,4829440,109456,2768,2505,5
"LPVXV5YSANY",24,4826836,13685,3549,540,6
"qdkDicI1Vp8",23,4805885,300101,17036,17822,6
"clQGvMBNmqs",17,4802685,57261,7261,10039,2
"zN23NjdOT14",23,4800152,278199,9601,14430,6
"YEzbFCLLvtc",10,4795706,131754,3621,5235,6
"2s4GMLkTNv0",24,4791237,431897,3350,36972,5
"w6HNZpaYXtM",26,4784549,56169,3482,2240,3
"dT5ALH3ICTc",22,4749671,116435,5782,11521,2
"xmupkoVfUnQ",17,4748704,32398,1909,2810,3
"q8v9MvManKE",1,4733057,445944,10306,35394,11
"jvO1GDJXOgo",23,4698989,355229,8792,41355,3
"9AemOdm8LrU",23,4686547,339183,7621,42964,2
"LuswB7sAvyo",24,4686186,232318,9116,23706,4
"xF99M6Zilac",26,4662080,39448,9609,5339,2
"41dRU2x6K2c",17,4660155,39676,2158,3010,8
"eS4rlDJ1aVQ",23,4628972,280539,7213,31392,2
"6WgnE6J07e8",24,4628021,48084,4464,3847,5
"lT15HtJ5Gsk",1,4621863,64622,5770,4272,11
"Lcij3jhmslU",10,4597238,15121,5088,2036,9
"WZ00WbDS2Gc",10,4576889,50203,1558,2902,1
"kPu7_3IWjkY",26,4575038,28447,4350,2290,1
"emZFn3qK2BM",25,4560551,43382,5485,1750,5
"FbfRstNT8N4",10,4556911,11695,4542,1200,4
"vFiXnSXr3kU",10,4555785,100367,2269,2874,5
"9ND-Kmd60t8",10,4550983,100242,2698,3398,3
"ZtFjx3-gRkY",10,4542236,112384,3328,4285,4
"uBYzYji4rmE",1,4539805,107953,5670,16124,7
"2hkhKftPcIY",24,4531157,75512,2636,3303,6
"06nBPJaLIP8",26,4521181,22708,3653,999,3
"VGQ1BM_DKKU",24,4504979,20668,3613,3586,10
"Waf5MF-UUj0",24,4493196,239299,3739,38861,1
"lN9WqViMBKk",10,4483185,57289,1210,2107,8
"KQb4d9N-sQw",23,4467830,279699,5094,16665,6
"pHxlZ4dTXug",20,4460448,298827,6213,39500,3
"Sw018TePayo",24,4459620,32381,3110,1755,7
"njF1S4oQbgs",23,4426623,269799,11929,39567,2
"LVAsRO4QxXU",10,4420282,55149,1875,3083,2
"TtLv2thtu2s",26,4414429,36761,3737,1999,2
"Jz50eTT6y8g",24,4410665,247064,6111,28453,3
"Qu1KNkhXq8s",10,4408150,123883,7457,3538,4
"lGF8nd0mZVs",10,4399046,95016,1979,2798,4
"tCnbAAgfxH8",24,4391924,48797,10521,7239,3
"iNQq32twAH0",24,4389486,39892,792,2237,5
"hOoqzQm_c5I",26,4381895,37020,4294,4012,3
"lctpxIeBFWA",10,4377097,11570,762,531,4
"Tx0fhKJRaeU",23,4375355,328356,6380,19368,12
"BASh7eNGciw",17,4361354,19709,3364,1926,3
"Ka8QsMQY4go",10,4357419,6546,950,453,2
"76h4h9DlBaM",1,4344447,26698,3039,1951,8
"dDRfdMWtRHI",17,4337113,76178,19274,3514,10
"425M4M3Opkk",1,4316022,108577,3888,13454,2
"tjA7nAHOAww",10,4306937,226771,2558,9992,3
"LpYlebfz4fw",10,4305862,55477,2013,4438,7
"bn6j8i4bmZc",24,4295369,43852,2671,1799,3
"ySy8mcceTno",24,4290425,77142,19170,26472,2
"DdIs03ufvxk",26,4289651,31671,3277,1876,2
"2wGSKHW2PvI",10,4278134,212829,13136,19447,3
"JwB_qfwFXZY",24,4274433,66765,4905,3018,9
"RkvczNWh9ZM",23,4271647,362130,7551,32433,3
"ZCPwpcurYns",24,4262630,284464,4430,25169,2
"g6iDZspbRMg",24,4258967,94506,3247,10240,2
"wiDdIq4UPIM",26,4257041,28611,3271,1860,5
"h3cgHyusc5s",10,4245570,127694,9624,6541,9
"SbrOMrjhyvI",1,4238781,27641,3051,3491,4
"tzh-kQvtmiw",10,4231464,87841,1890,6072,6
"L9Eb35q4-go",22,4212327,22073,2576,1355,8
"W6abyARVpLU",24,4192239,21743,3950,1008,9
"7qxPqKnSbpE",10,4171658,63028,3023,2149,6
"YAzs-timxnI",10,4155798,53087,7195,3827,5
"V9tw4yMJ600",10,4153997,115515,3041,5467,9
"ZyWX6CjJCIU",28,4138484,76430,1801,11335,1
"HKYR54uam0Q",24,4135577,75550,3248,3745,4
"CcdgO10VbcQ",26,4128228,55961,3633,2331,2
"jSxKvP5VaTA",24,4116637,16372,3329,2012,12
"AeJ6xTBXA7w",10,4109122,10828,3527,2019,10
"x3zQELlrY6A",22,4065061,85048,3769,9390,2
"Dv2uCOtlWYs",25,4051747,34951,3322,8977,6
"gZ64Kn1rIOk",26,4042640,60593,4013,2006,1
"j_Vlg4K05s8",10,4040002,116246,2217,9350,7
"TQGF3t1HNoM",1,4017379,45293,2496,1417,5
"Q6M255BZ0HU",24,4014269,311846,23838,64316,4
"sjVqDg32_8s",1,3967200,41742,1500,3896,2
"GvrpSm6d7_E",24,3951879,16330,2989,2346,11
"k-6TLz9LBrw",10,3949557,8518,1112,471,4
"1Znl8OUBa_o",24,3947122,258380,4546,36035,3
"QDkI8YZouc8",26,3933964,40620,3424,2228,3
"zRdxP3PbUVk",24,3924544,10716,2376,434,3
"tlILlcCE8Sc",10,3923869,206388,3039,7263,7
"M0DJx_EqFxU",24,3916674,16280,3532,2386,11
"R4LA6v2u47Q",24,3903735,25232,609,1127,5
"eyIr-cvzrRA",24,3902101,21589,3384,3302,8
"U3xLOo-CNwo",26,3897195,31125,2771,3665,2
"KhGyqT58vEY",25,3896398,45484,5126,5210,12
"Q3L0gArhmaE",24,3893338,289795,8865,32839,2
"LBouZZqO0mc",10,3877713,81572,8608,4885,6
"R2YVa4Nirsc",26,3876654,31762,3161,1598,2
"pn6M7_L1JbQ",10,3864577,103014,5540,3504,5
"mXQuto1fMp4",24,3860484,72491,2845,4456,2
"Zqv5CBWt9yA",24,3854712,524135,14650,55735,2
"P8ZWk3S14ec",10,3846957,86179,3704,10348,2
"tORKgibhfBo",23,3846666,261554,7810,30919,9
"fl3gun0J8XM",24,3843096,15445,828,1115,5
"s1NkRKhH9ss",24,3825489,0,0,745,6
"ZSd1Ll2nnCw",24,3825372,42048,2185,4805,3
"89OP78l9oF0",1,3819497,24081,2247,3310,2
"KCnKJbNSibA",10,3809799,37102,2923,1275,5
"tqPub3p3k5E",22,3777322,90542,1768,9705,2
"qtROOWvg9MI",24,3776897,22168,3487,2629,6
"JUabUTqMgpM",24,3770017,294566,6240,43425,3
"thQyg1i5kI0",26,3769407,33824,3013,2070,1
"lRj5d35ePvw",24,3742740,76756,2931,8398,2
"qhQqaLZnGoc",24,3734379,216725,13725,14371,1
"zOOmEDwPJX0",10,3733789,54050,1286,2813,4
"OJpb33H5JfY",25,3729663,6554,6723,1467,9
"rdeQT7KkqM8",22,3723063,88706,3541,8059,2
"5atVDycaXWM",23,3715225,326491,4375,26962,3
"nDOpAEW2q2w",10,3708920,13335,677,761,3
"vrZaG6hZInc",25,3704049,18461,5662,7817,6
"VvjjGtSDDo4",17,3701118,72869,1870,6058,2
"a1tvkHx7iW4",24,3700836,32959,2756,2464,4
"kuKF1WICu2M",10,3700611,12461,3254,1627,5
"53smGgdkBcU",24,3690613,43539,1883,1496,8
"rs2RlZQVXBU",24,3690551,113068,6202,12160,3
"sYvH7Y16iUM",28,3682919,112306,4336,11516,2
"vbiiik_T3Bo",24,3672946,80404,6040,7919,2
"mCoP4PjFZ8I",22,3672025,126003,23290,32119,2
"KwTBowhertw",1,3670263,5474,2745,1143,4
"5JjPfpSrtvY",17,3668650,32163,2600,5812,3
