"video_id","category_id","views","likes","dislikes","comment_count","daily_trending_appearances"
"lhnmVSB-Rxc",10,18246279,565895,82564,93253,5
"rRzxEiBLQCA",10,18195959,754793,65327,127305,2
"gi80-tmEduI",10,18092603,306373,118795,116255,4
"xBht9TG7ySw",24,17691843,450637,117270,76713,3
"Wpm07-BGJnE",10,17678167,630645,66441,79249,4
"naW9U8MiUY0",24,17571728,405974,9285,41917,4
"7vracgLyJwI",24,17568989,164430,13366,11398,2
"S9KxqRUcnCU",17,17433516,747642,12441,32529,4
"n1WpP7iowLc",10,17158579,787424,43420,125882,1
"V5cOvyDpWfM",17,17030271,41743,141315,53209,3
"DqSBQqj94JU",10,16967828,378291,14413,13103,1
"fGqdIPer-ms",10,16683347,685513,22700,51221,5
"J-dv_DcDD_A",10,16585986,941516,20964,74811,3
"NooW_RbfdWI",24,16344681,232342,6276,18237,5
"zkG4Xpz6t68",10,15924122,542010,98637,67599,3
"p8npDG2ulKQ",10,15875379,2285426,19400,326719,2
"gu9_m0vm7fM",10,15834441,446956,49803,38189,3
"64UX1npgRkI",10,15561444,262461,8027,19087,3
"BQ31l1gPGKM",10,15474680,320810,10778,17685,2
"SM1w9PEQOE8",10,15463329,999795,18452,53752,3
"Sl9npEDYeLk",24,15462891,455530,19488,43986,3
"xZNBFcwd7zc",1,15338252,331796,5348,19622,3
"lkfpqGWzHCE",28,15316016,37245,30746,0,1
"JwFgnGqMTws",17,15103643,166130,6584,16679,4
"MuPL-PSMX0Q",17,15088864,437116,19257,38885,4
"oBAlEGWDLXQ",10,15005646,66365,2398,2140,1
"WS7f5xpGYn8",10,14979045,584055,115523,65420,4
"wfWIs2gFTAM",10,14624941,869984,17637,59216,4
"UUkn-enk2RU",24,14595707,398881,7600,29098,3
"V15BYnSr0P8",10,14555966,462872,34299,53949,4
"g4Hbz2jLxvQ",24,14528223,389819,16256,40586,3
"gA-NDZb29I4",10,14409910,247120,53803,30092,5
"9v_rtaye2yY",10,13934414,440303,22631,52911,5
"Wm_vSSlVsV4",1,13811768,408530,52292,24225,3
"z5WrgDzNIZ0",10,13724859,535247,49388,86909,4
"sS0LCjOiIhc",10,13537642,806484,7138,128441,2
"q2gICJFG6uw",10,13517404,218253,38692,18562,1
"3BXDsVD6O10",10,13429202,656774,12718,42525,5
"oSEeK9yDNQI",20,13418844,258720,22805,19877,4
"5sEaYB4rLFQ",24,13411878,235580,5748,20564,3
"i5qOzqD9Rms",1,13359243,287119,8201,26349,4
"7X_WvGAhMlQ",28,13335769,55893,8790,48459,4
"uxbQATBAXf8",1,13293647,334533,3302,8333,3
"FepIkIILumA",17,13275050,431020,19914,30932,3
"1xq5jm0-xQc",24,13160652,70388,18584,9734,1
"M4ZoCHID9GI",10,12991753,608487,10416,32287,3
"qZHycHI3F1Q",17,12948825,552369,7378,51412,3
"0GatOfS-_-w",24,12928443,74928,15889,3017,2
"E5yFcdPAGv0",10,12868346,677780,21114,63518,5
"DkeiKbqa02g",10,12761218,413330,14801,16104,5
"6OcOO1k-vGE",10,12729263,335772,14040,20653,3
"IZODr96ZRCc",24,12672730,115245,14492,9889,1
"jcWmC1oa4KQ",10,12624389,391983,34575,40758,4
"BEePFpC9qG8",1,12498037,373875,6350,27599,4
"XiHiW4N7-bo",1,12440659,146456,4273,10799,3
"9m9oO84Q2fk",17,12211480,357498,8183,25199,4
"sGIm0-dQd8M",10,12159067,316948,9120,20973,1
"au2n7VVGv_c",10,12038404,545678,9913,24254,4
"vjI4Alon-3Q",10,12014269,497325,33525,30783,3
"0AcBTKITQsQ",25,11870763,28739,7854,1242,1
"pnMQLrS5sTE",10,11651833,436109,25658,35417,2
"rzgw0XldTC0",10,11608664,366222,11124,15584,2
"2z3EUY1aXdY",17,11592172,154006,50013,30017,5
"l_lblj8Cq0o",10,11542143,394641,19028,30024,4
"D969_pLCniQ",25,11510500,47780,13182,6143,2
"VJwoSfTOhyM",17,11474521,457988,7923,28571,4
"w4AImq08j9o",23,11468018,721589,18756,74975,4
"wb49-oV0F78",1,11439616,190134,3433,14747,3
"oJ2faqXlU1s",24,11400708,112959,18663,10138,1
"_EvMYEfF_hQ",24,11307303,405861,8321,30726,4
"DIBw9dSVKdU",1,11230887,232549,9214,43586,3
"0B7athiVJBA",10,11164916,133956,13783,10868,1
"WpqUOW19aJQ",17,11150609,464954,4541,35229,3
"qUmfriZoMw0",1,11029887,37183,1266,2642,4
"HfRZ67HSDdA",10,11026129,457218,216944,59106,3
"IAuzNXGmkL4",10,11008165,422022,93602,47100,3
"1gXx_WVk_SE",10,11006727,169101,6097,3614,2
"EBt_88nxG4c",10,10997222,375539,14698,27332,4
"J_CFBjAyPWE",10,10964492,859236,21765,107746,2
"_9YMpuLDnwo",26,10883016,100510,21627,11382,2
"OK3GJ0WIQ8s",10,10695328,2050551,14714,387391,1
"NaY91YjVbEM",23,10678082,361912,5371,18771,3
"p8XP7A7kvzM",24,10663409,210254,8458,11227,4
"ln6yZu03E18",24,10655105,15417,4877,1406,1
"dzxFdtWmjto",24,10632722,186500,22182,33152,3
"ek1ePFp-nBI",24,10623316,184164,6877,32451,4
"v-dfygYIfLs",17,10607169,391221,8306,34145,3
"vUTI4bPdlgE",10,10585146,427301,18220,37467,4
"1FJD7jZqZEk",24,10460826,160565,6579,16690,3
"OrnpSe4OChM",23,10385603,236413,7293,17843,3
"cSp1dM2Vj48",24,10370273,161252,8324,32391,4
"Hk5dxn5dj2M",17,10273003,337276,12853,27528,3
"CX11yw6YL1w",10,10079114,264867,7133,20183,3
"VmwOMtkDxtk",10,10062732,233069,20605,60897,2
"zMxIW7uwDGg",1,10003191,114960,6844,9965,1
"khPLWaBioOs",24,9971154,836364,108582,150293,2
"oMOljrWUUXc",2,9957989,12125,492,1121,1
"F2lN25IayH8",24,9946060,245109,12464,24353,1
"bvhBIsmzhwE",26,9869675,54664,8751,5236,3
"-RmUADCWI4A",17,9828746,316976,5797,23221,2
"20bpjtCbCz0",1,9823890,278351,2335,21968,1
"8-Cjsnq8kVU",1,9779219,283197,6202,13116,4
"_BcYBFC6zfY",1,9730243,196684,11394,36681,4
"xWi8nDUjHGA",10,9678138,297709,19614,34528,1
"X8sSXU-J8fI",10,9675155,354783,14105,20984,2
"4dCJgNzgs3c",24,9667194,34934,3386,2730,1
"j-I0Uxbh1uY",10,9661337,279500,43462,30480,2
"wzKL-bQKcgA",23,9568171,648032,19531,38870,3
"fRj34o4hN4I",28,9421291,191296,4403,34456,4
"ycVc1jsaAA0",17,9387347,389347,5901,35377,3
"ad_higXixRA",24,9369250,131749,7187,10085,4
"4Jdp_dkduJc",20,9365576,97965,11054,7148,2
"dNW0B0HsvVs",24,9328292,186188,23056,40520,4
"tMizgzhcTPk",27,9279003,0,0,0,1
"ox7RsX1Ee34",10,9153648,504180,8736,32236,3
"TRiZZkMKmMw",20,9134763,98698,19954,8551,5
"XpDZhhLKwPk",25,9103904,13569,9186,1071,1
"3h4thS-Hcrk",10,9087502,168167,4091,8955,1
"ATLBlsndu1k",26,8965536,15571,6000,1008,2
"xwKGbfHAkeQ",24,8958510,6891,6236,1070,1
"KM38OFDKU20",22,8910493,42597,7177,35790,4
"kFMZUxX6K6o",10,8858484,190889,35848,28175,4
"pOHQdIDds6s",22,8834904,386849,350118,156609,2
"WyZz9muaKFc",26,8821528,61650,7716,2960,3
"rsEne1ZiQrk",10,8763592,341039,5632,18394,3
"C6SZa5U8sIg",1,8669309,390174,16515,29993,5
"v7K4vGYL9zI",10,8649634,195447,11340,16430,2
"MGYJuETPQEg",10,8544795,328800,4689,15863,5
"yzshoDMBkqE",25,8476168,530022,21139,60126,4
"voG07pt-KYI",10,8359071,472681,11432,32495,4
"P3Bd3HUMkyU",20,8349078,243562,29805,61834,4
"OaqvfQ5ggas",10,8344248,27457,8211,1550,1
"ddvX9eaUSgc",26,8307705,17275,7793,413,2
"UfKmSfgFxi8",24,8289563,408386,10966,21837,3
"6SuMbFuKDf8",10,8122551,276087,12169,30793,4
"D_6QmL6rExk",10,8120145,1624230,8402,145872,2
"ryr75N0nki0",10,8097041,532082,25374,53099,3
"tT6HpU1nPC4",24,8070507,50943,8749,3948,2
"RF7DhGIQE1k",24,8039077,205728,12774,19558,2
"knaCsR6dr58",24,7974053,451509,45751,34620,2
"UU9k6QwKSiU",24,7931750,78762,12121,3840,2
"orkPrGSAETs",24,7885082,265061,24897,19458,1
"2G5YRxtppzs",17,7865428,52297,6246,24025,2
"coOKvrsmQiI",24,7797259,94548,8233,17122,2
"LPTlvQ1Zet0",10,7793822,287679,6630,17920,4
"eACohWVwTOc",10,7755144,373088,13051,24141,4
"AttggifbTKs",22,7743267,7134,4958,235,2
"IBVo8dfqTBc",17,7735840,150473,2277,18130,2
"nLSaCFlXn-g",1,7729776,137629,3633,6786,2
"0hdnQ8EXdEs",24,7722726,78500,4989,15481,3
"NV-3s2wwC8c",10,7719052,253635,4595,20359,4
"RQUuqbzQVsY",10,7679717,360902,6506,16289,3
"PALcJ0HW1-I",23,7678343,433753,28404,43141,3
"E8B1c3NpLpc",22,7664480,104441,3865,11295,2
"9jRtpMKLsts",20,7651458,212603,22827,55540,4
"SKVHuKegjVQ",24,7644908,13261,5109,890,1
"jzD_yyEcp0M",10,7634880,399054,6914,28525,4
"n_W54baizX8",10,7600119,388816,19428,25037,1
"XTJ5QL-mi8E",24,7583908,327096,69651,63657,4
"ooyjaVdt-jA",20,7576267,301840,174645,122659,2
"JQbjS0_ZfJ0",10,7525294,378479,5767,26907,4
"kX0vO4vlJuU",10,7518332,1573019,8113,180262,1
"_hMQe2U4c6w",10,7487183,286697,15272,19619,3
"RfWC4iDzpdI",17,7430048,66291,2918,8106,2
"Ph54wQG8ynk",10,7427810,562530,15941,43158,3
"ufynqs_COF4",10,7407660,361713,7167,24388,3
"OKnL_D3bvLU",17,7386080,66568,5508,6139,5
"My4RA5I0FKs",28,7374569,198859,4926,12654,4
"UC6USOV4ewc",10,7324630,351448,20249,44516,3
"fUyU3lKzoio",28,7313302,177123,5840,31751,3
"iN8zmmCRqUA",22,7301276,149751,7510,19230,3
"3BJU2drrtCM",24,7296078,347157,3655,15487,3
"FFsp5b4AUTE",17,7286159,84386,16406,19528,3
"SKV6h_5XFbk",23,7246997,199036,3391,8762,2
"VJB3N4O_6MA",15,7220717,14954,9334,2083,2
"GmHrjFIWl6U",10,7159785,372691,15755,11376,2
"bF_naHpa-T4",24,7146248,438665,8487,57007,2
"7R1N-8SoqcM",10,7075316,418594,10661,33709,4
"QgOXIEhHU1Y",10,7042635,367814,8669,18842,4
"tsp7IOr7Q9A",10,7017426,353714,35613,37328,3
"D9kxpUcWID0",10,7004335,164243,60873,29971,1
"MFWF9dU5Zc0",24,6975610,80073,38930,27079,3
"9oyKePWRi8Y",17,6969112,324853,3151,16270,3
"b2RHgyH-Nxo",10,6963087,189576,28737,14596,3
"I-Wchb8YQy4",25,6934190,47700,9504,22888,4
"BidS_rcf7UU",10,6913802,326936,17015,32369,2
"Jodbdj52Vc0",24,6908017,487408,2676,25677,2
"97h9fBWltBM",24,6898125,282306,27226,16593,2
"qQn6TsbYrH8",10,6891734,400420,18159,36025,4
"JcdLF6XQ0iw",24,6885130,645091,10570,128724,2
"8nbFfetIsks",25,6862830,39906,5280,2986,3
"fN5HV79_8B8",24,6857215,129654,63163,28041,1
"8zSRkr1nQNw",10,6838020,410972,21350,39904,2
"cngUnh7EMKo",22,6810591,472525,5732,24481,1
"4uTNVumfm84",10,6805040,310478,6082,16122,3
"tilwcTZcoz4",2,6793122,15860,5893,0,1
"PgLpsot50E4",17,6638874,35241,4240,4823,1
"36tggrpRoTI",10,6617304,862784,5691,60745,3
"NwP1zp4vOJU",24,6603463,722684,8768,79664,2
"i63jWjoAWHE",23,6597033,301185,14448,16505,3
"LW_1PnXIJ-I",24,6546671,13303,4806,1115,1
"GpxCT36DxKg",24,6540492,58546,5892,10843,2
"f_R9_xdhuNw",24,6540445,142486,4142,23609,3
"ExJmET8boVw",24,6517181,295197,19099,22848,3
"gsmyNL_-lD0",24,6504141,61276,4427,7640,4
"zxwfDlhJIpw",22,6501880,146981,16815,43326,3
"pHKlrP9Pte4",24,6490108,306697,22686,74408,3
"2tDKp41nrw8",10,6416697,1290535,4358,113938,1
"8MPbR6Cbwi4",10,6404936,167775,5257,11460,3
"rhhQS3ns6HU",22,6394731,650597,5477,188032,2
"0eavLsYs3r4",22,6389330,6069,4662,613,2
"aEFCUtv0DF0",22,6333937,105302,15453,10128,3
"GlngwhWaLBs",17,6270936,96934,6706,11212,1
"DoGE_cD37wc",1,6201167,18913,7074,1710,1
"5ucCA-4Q--w",24,6192243,117733,28879,48267,4
"s_3ZgF5IhRg",24,6165831,38331,4167,9818,1
"SA7AIQw-7Ms",10,6119892,346408,4799,16027,3
"pKkf2KCc6xo",24,6108992,33091,2430,5045,2
"vDtyaRoonx4",17,6088065,302755,10646,56872,2
"16jwVQTLCrg",24,6044112,186762,21103,11419,3
"dT5ALH3ICTc",22,6037731,132975,7040,13109,4
"6CigQPn9jPc",10,5965605,31084,7964,1568,2
"lGEY8IulWiA",1,5964853,321681,7426,24780,5
"UTVpWVO4vZU",24,5963509,157769,7782,19010,2
"_al3Qt2CxQo",17,5926208,51940,9313,6474,2
"lfN3wZDaiv4",24,5916801,379851,18278,38064,3
"dxVXerqLKw4",25,5885056,36379,5910,8834,3
"clQGvMBNmqs",17,5842704,63226,8915,10916,3
"aEM2kOrrNJI",10,5842592,205825,17926,14514,3
"VwAnsAUYnw4",10,5829428,247117,8205,20543,3
"gPHVLxm8U-0",24,5829270,87323,3668,11933,1
"z3UCQj8EFGk",10,5803439,273698,6234,23785,2
"KcWXKmnZZVo",24,5787875,95655,2567,6076,1
"Jcghl0lbDSk",24,5764719,216867,7555,11330,5
"HO3pl7Wtn-w",24,5711617,41133,2391,6332,2
"9flG5EqRPSc",24,5695612,38421,50223,21884,4
"zfB0ozYnhwQ",24,5690136,11332,4593,1340,1
"WAwRrtH-4Lg",23,5686453,334807,3787,70565,2
"AdZpDrdIEU0",26,5667132,49671,5155,2577,3
"y-PQiShdTKA",10,5659320,112533,3180,10480,1
"cH4E_t3m3xM",10,5620985,550028,10437,35849,2
"guf1L6HmeOc",24,5617319,44326,3186,4458,3
"vwTPlIGfoIY",26,5580658,43511,5711,2695,2
"DSRSgMp5X1w",10,5564463,156830,31584,25640,3
"425M4M3Opkk",1,5553993,125980,4735,15243,3
"3Q2j5ApzSqs",10,5538656,334598,8210,20867,3
"4xTpw-05J0k",24,5538066,374782,8463,46339,2
"kgaO45SyaO4",28,5531707,72727,3362,14816,2
"3hHWQMVkFck",24,5508188,337071,10630,37914,5
"CUNq2_VjRn4",1,5504134,308226,5833,26298,4
"305ryPvU6A8",28,5491259,63317,14823,0,2
"0KVJcOTWZ_c",24,5489650,44489,5598,7281,1
"Q3jege0p0dQ",24,5477473,151905,3506,0,3
"LJjsm6CVsG8",10,5470132,215687,21980,24437,3
"Q1TXk7ZdiQE",24,5432414,149111,3183,15905,2
"PzwufgPyTCo",24,5414916,0,0,5953,3
"nLpqZEAFnkE",24,5406351,209770,13188,28708,2
"vHwOMWGAg_o",23,5396478,11131,1134,3635,2
"1ZAPwfrtAFY",24,5392036,142006,10797,18930,4
"MvFcY9rTPx8",25,5382591,42599,3464,0,4
"0XJQ0o36wkA",24,5381725,636928,21929,31213,1
"E-u9uo0laA8",10,5358351,270831,9822,23603,4
"8LPVjHxXvJM",23,5356548,141038,7187,16863,2
"V1zTJIfGKaA",24,5334414,7942,1600,533,5
"MDOtD8gBaAo",24,5324541,101646,2446,7763,2
"LryQJ25CnKU",10,5306761,169382,22306,15754,2
"Bme0ERvp7w0",22,5301808,10694,4456,189,2
"QCjk_NPsIqU",24,5295639,154091,12230,23982,3
"1Drha8HZN_c",24,5283507,246776,11798,15508,1
"hmRt1GgCqxg",23,5275905,340059,13771,38802,2
"UCdMwyIy3ks",10,5263775,284784,7139,20977,4
"G7sQlvht6cc",24,5255377,289851,9949,23762,3
"l1FG3rmbcBg",25,5238273,6921,2505,350,1
"aj8mN_7Apcw",1,5224475,43003,6229,13915,2
"XvHSlHhh1gk",24,5223456,74974,2272,11234,2
"c8Q8AyFjWZM",22,5214171,89405,5735,4197,4
"oXT1SXqaWno",24,5203115,47480,3469,6404,3
"MLVcmQ62luE",22,5200786,138294,10800,8849,1
"1SiKopOt-QM",26,5168203,51975,5286,2538,3
"9AemOdm8LrU",23,5165287,358152,8312,44387,3
"M4vnmgZLA8s",10,5157580,143930,16173,15609,3
"ngTcyNtDjE8",15,5147761,128666,2745,21651,3
"0l35jAGQPOI",24,5146567,415268,5337,48943,2
"k5TqNsr6YuQ",10,5144910,420500,8490,35705,3
"3RmbF8i5YsI",10,5128977,172122,25252,23554,3
"0XuOkYlUWIs",24,5127308,193631,7450,18906,3
"mMCEvr3VWqQ",1,5071317,169343,24743,10602,2
"1nX0kF2UwDc",23,5070679,429327,11139,46660,3
"k2NskGo6x40",24,5061758,105350,23684,32871,3
"HFCfYCewHuA",24,5054795,231556,6778,26717,2
"r-3iathMo7o",28,5045164,110316,8624,14119,3
"DDbx1uArVOM",25,5041913,76482,21741,32491,3
"csA3Ie-VIbs",24,5038834,239837,13386,21833,5
"GjDK_6NtYGQ",26,5032094,38513,4882,2665,3
"-C_rvt0SwLE",10,5010358,279685,3886,17386,3
"DGzy8FE1Rhk",10,4986664,518240,5215,34466,3
"eNk12DW41js",24,4966511,17404,2744,2190,2
"R10qTLfwm8E",22,4962861,158125,1810,12117,3
"xzzs_1EdfJo",17,4955919,26085,3529,2801,2
"LgzhCXsBdpA",17,4945283,15502,1970,7113,4
"vZqdvu4xsl0",24,4945042,75205,1955,7207,2
"JU9blLfDPuo",24,4940879,55860,2994,6985,3
"ZQc34LzQeZ8",24,4936575,240715,3872,26876,3
"d9Hz-gSf7LI",23,4925200,29588,5854,4670,3
"5cOVzk_s1Tc",17,4922631,80282,9366,10221,2
"Izmibu7dxcs",24,4920114,138116,8426,21668,3
"9_LIP7qguYw",24,4918816,108126,8511,11438,3
"df7PZIVe1lw",17,4914327,64004,4597,42198,1
"BJpLh9TyaEc",10,4910660,27348,4656,1376,4
"Ku52zNnft8k",24,4894041,28103,1820,1135,2
"7kLO2AB5SPM",22,4890338,223456,16884,18874,3
"PVbQrvlB_gw",10,4877172,324082,12763,38289,3
"kUZlz6VbMCg",25,4857693,32918,2603,0,1
"njF1S4oQbgs",23,4852348,283597,12829,41018,3
"DV1OqgHb3jc",26,4841501,277144,17515,56504,4
"8aoHiS-HyFw",24,4828869,48452,3156,5031,3
"GKBI_bVFSfs",2,4822369,27166,1060,2454,4
"unk6n3_QdlM",15,4809441,172000,2754,44132,3
"PuD4nFN91WM",17,4805842,34298,2354,3822,2
"2s4GMLkTNv0",24,4791237,431897,3350,36972,3
"kZUxD_pEqgg",10,4774119,120438,12833,9825,1
"8_rTIAOohas",24,4761311,208945,2679,18995,1
"ClpexINvLfY",22,4738335,495270,45933,62214,1
"P-_iVRTAFQ8",24,4728752,246257,10619,21763,5
"LTvlDklQHbs",24,4724006,594002,4112,88396,2
"HhoATZ1Imtw",10,4723527,172091,2762,9061,3
"K5xERXE7pxI",10,4719578,237480,4230,17841,2
"JxbV5wGpXc8",24,4719126,57595,4071,6070,3
"-M69-TISU-8",17,4716544,10683,2075,399,1
"CZkUNPBlJIQ",24,4714615,131518,1978,7079,2
"8JnfIa84TnU",10,4703085,207315,3996,7906,5
"jvO1GDJXOgo",23,4698989,355229,8792,41355,3
"NSDOPBQBoG0",24,4696236,0,0,697,4
"3CG77Qn5q2s",23,4687648,313888,9128,31845,2
"Q38i6gmCLE0",24,4679269,27863,2751,6443,2
"pHxlZ4dTXug",20,4668508,306708,6402,39897,4
"bXOZlQOB9Hw",15,4664395,10907,4454,1220,1
"xF99M6Zilac",26,4662080,39448,9609,5339,3
"4BjTHvJZ8IQ",24,4654366,107689,3618,3501,1
"5LoBGoQPUNc",24,4650696,97975,6575,7703,4
"RNlQU-7y9Fo",10,4647307,197255,3228,40522,2
"02fRdleMSaA",10,4637858,193092,9857,21908,2
"g6iDZspbRMg",24,4629437,98826,3566,10608,3
"eS4rlDJ1aVQ",23,4628972,280540,7213,31392,2
"cHB_s970Uyw",24,4628861,129027,4970,16478,3
"vjSohj-Iclc",28,4624285,66880,2108,10484,2
"tRBsfAIg4-0",10,4616887,479064,46453,83862,2
"51JIo0eQhHI",24,4602248,18525,3051,2860,2
"1QVlKUrjbWw",24,4601917,254758,14732,15902,2
"x3zQELlrY6A",22,4593046,91918,4357,10121,3
"5qYT421bFzs",17,4590369,32257,2153,5954,2
"qQTVuRrZO8w",22,4586840,181705,1621,18503,3
"zX0AV6yxyrQ",20,4583744,176077,7858,18178,3
"DKPCBAlDw2A",10,4581218,244138,6691,13542,3
"PWWcT7MY3AY",23,4577451,75809,1827,3930,2
"ai_UWoM37dI",24,4575521,295651,5808,83065,1
"XUqRem0W8L8",10,4569886,380236,4084,33602,1
"Hk5bgB77VHM",24,4565455,19756,2591,3527,2
"D5f1WGMQ7Ks",26,4564959,52984,5200,3326,2
"ZNkYsvrVSnQ",24,4523438,26283,5488,2519,3
"Txlk7PiHaGk",10,4511599,273542,5865,20139,2
"6Q0AazVu1Tc",24,4508881,75108,2920,0,3
"Waf5MF-UUj0",24,4493196,239299,3739,38861,2
"N3Dlpky9ey8",24,4488502,363298,9994,44054,3
"F5AyNaECXvo",22,4483236,76814,35272,23177,2
"XR7Ev14vUh8",10,4479348,224460,2985,8743,3
"JzCsM1vtn78",24,4477587,292837,4123,36391,1
"RFywfHsFpQM",24,4475827,103628,2568,0,2
"3eQP6JoxtKk",1,4463726,126991,10367,29202,3
"H2hGrsExuyc",10,4462206,184145,19844,27885,5
"WyuPSLj_6aw",10,4433795,230766,4850,15604,4
"xmupkoVfUnQ",17,4429364,31434,1823,2750,2
"-QPdRfqTnt4",1,4427381,96391,5508,12726,1
"Jz50eTT6y8g",24,4410665,247065,6111,28453,3
"doP7xKdGOKs",24,4409814,89880,2455,0,5
"tDyMS00UCao",17,4403919,28950,1990,943,2
"iQEVguV71sI",10,4402919,165351,13324,16477,1
"HxTYReOlLkc",10,4391713,152760,3736,11551,2
"Isvqg90LhqM",1,4387130,191771,3534,14384,4
"hOoqzQm_c5I",26,4381895,37020,4294,4012,2
"Bs-Hr-gEJAU",10,4379220,586634,2410,35438,2
"Ehke7aPI9l0",17,4373507,94443,2502,12173,2
"L3ymBk6Vb04",23,4372207,192422,2620,7485,2
"QdnvoWyoiY0",10,4368452,225130,5147,16432,3
"0rUOIbD8jB4",24,4367815,78718,3835,3772,5
"d8O6SoPOkAk",10,4366825,189975,42220,30783,1
"_y2-Aj53sxw",17,4355331,25115,1333,2101,1
"LgmxMuW6Fsc",10,4351979,61247,3437,4476,3
"uBYzYji4rmE",1,4343369,104753,5443,15693,4
"3nPEkZv0-OU",22,4341124,87572,2443,9275,3
"6uJf2IT2Zh8",10,4340962,396795,11280,41890,1
"89OP78l9oF0",1,4331009,26499,2468,3623,3
"IlkBLwl4aBM",10,4321512,598025,2990,54873,2
"HI-mXMr8glQ",10,4307820,178985,6520,17915,3
"z1Fvrmf4BXc",24,4293828,202649,6486,24397,1
"31OMf1H5Rk0",10,4291388,146146,6799,9973,1
"ySy8mcceTno",24,4290425,77143,19170,26472,1
"DdIs03ufvxk",26,4289651,31671,3277,1876,2
"8BAhwgjMvnM",1,4288892,63413,5114,10808,1
"VsYmwBOYfW8",23,4281966,46971,2538,3009,3
"uVcvhKTVZ8g",20,4265080,136292,4736,11895,1
"ZCPwpcurYns",24,4262630,284464,4430,25169,2
"wS4ESheuHDY",10,4251074,149875,5964,15663,2
"uKmA0nHe4no",10,4245331,48856,1187,1581,2
"PPWDwBrUNyY",20,4241964,28370,4755,1092,2
"xVGRDPxlS7k",10,4239006,204381,9178,17316,4
"_vvvSyBNiHc",24,4226399,420224,5723,52168,1
"gR0pSSISaVk",17,4222286,45310,2376,4345,1
"tRB-OU1wVFg",24,4215418,119122,2114,3542,1
"I37Aa8AAXXQ",26,4203591,40477,4066,3799,2
"r2vpDWS5ky4",23,4203082,385175,3589,20956,2
"xuL1mdmFAF0",17,4200469,27347,7871,2322,1
"nQySbNGu4g0",10,4196932,845029,1948,56047,1
"CY8E6N5Nzec",10,4187552,287857,3581,17863,3
"bc5BnTYRgx8",22,4187294,107854,4856,15216,3
"mXQuto1fMp4",24,4186185,75493,3014,4583,3
"63OCvuC-GSY",17,4162714,8810,1108,8246,2
"f9g6NCHQrcE",24,4157227,153174,13112,17633,5
"ZyWX6CjJCIU",28,4138484,76430,1801,11335,1
"CcdgO10VbcQ",26,4128228,55961,3633,2331,2
"mXRinQW3TiY",22,4124157,13846,3623,457,2
"t5_dSCu_mLY",22,4117084,404720,5601,167199,1
