"video_id","category_id","views","likes","dislikes","comment_count","daily_trending_appearances"
"Sl9npEDYeLk",24,15066347,404982,15333,33366,1
"rzgw0XldTC0",10,15065474,399550,12676,16385,3
"RSRzIrOqaN4",10,14839046,346116,12841,15755,4
"Mgfe5tIwOj0",10,14352100,915008,22034,44394,3
"817P8W8-mGE",10,14197878,768290,13156,41315,2
"JwFgnGqMTws",17,14019308,157933,6122,15892,3
"sS0LCjOiIhc",10,13537642,806491,7139,128441,2
"bjn0nYBmS5g",26,13432309,20041,13717,3302,1
"pVxOVlm_lE8",24,12909876,290084,5326,26863,3
"6OcOO1k-vGE",10,12729423,335772,14040,20653,3
"OZLkv6cMKl4",10,12577687,134926,4227,6771,2
"UUkn-enk2RU",24,12498976,373881,6350,27599,2
"X8sSXU-J8fI",10,12311891,415019,17503,23442,3
"S9KxqRUcnCU",17,12213413,620714,8807,27642,2
"uVQlZR-NNqM",10,12150693,44930,1421,2958,2
"WS7f5xpGYn8",10,12023527,519169,101458,52759,3
"vjI4Alon-3Q",10,12014269,497328,33525,30783,3
"oSDbm37N-l0",10,11912736,558041,27980,53660,3
"MuPL-PSMX0Q",17,11887211,391500,15821,35224,2
"NooW_RbfdWI",24,11883172,200009,5377,16722,3
"VY1eFxgRR-k",10,11881651,854247,25293,53600,2
"oSEeK9yDNQI",20,11880523,248449,21200,19143,3
"V15BYnSr0P8",10,11502582,400870,28527,48100,3
"Wpm07-BGJnE",10,11310513,512896,48001,65151,2
"UceaB4D0jpo",10,11202281,686149,17999,68989,3
"J-dv_DcDD_A",10,11188755,799903,16434,66115,1
"rRzxEiBLQCA",10,11028219,652353,51057,105484,1
"eiDiKwbGfIY",10,10999974,718522,9789,29094,2
"g4Hbz2jLxvQ",24,10997686,336023,13271,35648,2
"J_CFBjAyPWE",10,10964605,859247,21766,107746,2
"qZHycHI3F1Q",17,10929365,508112,6326,47234,2
"OK3GJ0WIQ8s",10,10695328,2050610,14718,387403,1
"p8npDG2ulKQ",10,10666323,1956282,13967,285604,1
"3TrkEh_Af7I",10,10599903,363450,35924,21739,3
"rmCD_Hv2XmY",10,10578423,79374,3258,2654,1
"E5yFcdPAGv0",10,10477914,613234,18547,58821,4
"WtE011iVx1Q",10,10321534,208657,5893,10255,3
"M4ZoCHID9GI",10,10308019,545775,8939,29709,2
"0GatOfS-_-w",24,10236562,66097,13008,2588,1
"2z3EUY1aXdY",17,10226518,143106,46697,28220,3
"JNkTNAknE4I",10,10214988,77207,3377,3037,3
"YBpdL9hSac4",1,10096037,286383,7049,34565,2
"gpIBmED4oss",10,10090515,414153,27294,38626,3
"FCfP7v9x8HI",10,9871025,64306,4878,4309,3
"GmHrjFIWl6U",10,9863614,423530,19100,11825,3
"n_W54baizX8",10,9761348,431053,23704,28656,4
"q_j0vVn9v0g",24,9709778,1348973,26707,209209,3
"xWi8nDUjHGA",10,9684251,297725,19615,34528,1
"gA-NDZb29I4",10,9583159,190743,41415,23746,3
"wzKL-bQKcgA",23,9568171,648035,19531,38870,3
"uxbQATBAXf8",1,9399654,268153,2401,6739,2
"v-dfygYIfLs",17,9397277,369438,7613,32349,2
"4Jdp_dkduJc",20,9365576,97966,11054,7148,2
"JyqD_zfXfi8",10,9218005,226122,6835,9974,3
"Iwz4P8HfGVM",10,9200854,171766,3008,5111,3
"1FJD7jZqZEk",24,9136960,146817,5854,15660,2
"6S9c5nnDd_s",1,9052821,279716,5398,17652,3
"w4AImq08j9o",23,8991142,608308,13801,78269,3
"xwKGbfHAkeQ",24,8958510,6893,6236,1070,1
"_EvMYEfF_hQ",24,8952634,360343,6503,24248,2
"VTzD0jNdrmo",10,8948307,208357,9881,8623,3
"ummI3h6Lbm0",22,8940772,131,229,47,1
"wb49-oV0F78",1,8938684,165515,2819,13060,2
"j-sz8M8gc6U",10,8855877,325681,8387,17560,3
"VJwoSfTOhyM",17,8839267,395073,6147,28049,2
"j1W5An7eo2g",10,8819745,435515,20476,23324,3
"dzxFdtWmjto",24,8694299,170488,20494,30067,2
"sD9_l3oDOag",10,8691685,237425,3166,10742,3
"Hk5dxn5dj2M",17,8593086,305107,11053,25290,2
"2G5YRxtppzs",17,8582174,55043,6924,25749,3
"9m9oO84Q2fk",17,8523528,296283,5962,23855,2
"pd7AMDMotyM",10,8506451,377721,21039,22587,3
"3GLPjp_A1tE",10,8479276,762493,12049,95561,3
"9v_rtaye2yY",10,8404844,341154,16708,44432,3
"8-Cjsnq8kVU",1,8291139,254163,5438,11910,3
"ycVc1jsaAA0",17,8267018,367671,5273,33808,2
"tT6HpU1nPC4",24,8070507,50943,8749,3948,2
"5GRyr0noXrw",17,8053628,212333,17273,24274,1
"5sEaYB4rLFQ",24,7823823,189088,4204,16829,1
"IBVo8dfqTBc",17,7735840,150475,2277,18130,2
"PALcJ0HW1-I",23,7678558,433759,28404,43147,3
"fGqdIPer-ms",10,7662927,432905,11671,37619,2
"_rB36UGoP4Y",24,7627332,73086,16607,11318,2
"CX11yw6YL1w",10,7562487,208890,5741,16527,2
"kX0vO4vlJuU",10,7518990,1573066,8113,180267,1
"7X_WvGAhMlQ",28,7512073,31902,4256,27220,3
"cSp1dM2Vj48",24,7323028,138568,6560,25816,2
"r4cunxWkwxo",10,7251441,107478,1502,3676,2
"VJB3N4O_6MA",15,7220687,14954,9335,2083,2
"P3Bd3HUMkyU",20,7218812,222482,26746,56902,3
"NaY91YjVbEM",23,7172963,265721,3950,14870,1
"8_rTIAOohas",24,7110057,251397,3992,22468,2
"wlS6Ix7mA0w",10,7097427,525899,21314,45341,1
"z5WrgDzNIZ0",10,7064475,392525,29484,66308,2
"L53126JeTsM",10,7023427,278432,69706,30194,2
"DkeiKbqa02g",10,6988381,317389,10468,13782,3
"yzshoDMBkqE",25,6975564,475274,17506,61122,2
"Y0M6LIPhrPg",22,6868690,6279,4507,492,1
"cngUnh7EMKo",22,6813271,472528,5733,24481,1
"au2n7VVGv_c",10,6755402,410744,6315,20388,3
"84LBjXaeKk4",24,6675701,60020,102435,38097,1
"PgLpsot50E4",17,6638874,35247,4240,4823,1
"iQEVguV71sI",10,6598933,218300,17738,20586,3
"bLT9HKoldLM",10,6580374,120138,5840,4697,3
"kFMZUxX6K6o",10,6536770,154112,29358,23249,2
"5aU4RQoNzXY",10,6520083,27643,4023,6299,1
"TyMUxoQxIPA",23,6504668,467258,5822,22819,3
"ZgTKmRPWMq4",10,6451953,136779,3643,4670,1
"2tDKp41nrw8",10,6416697,1290535,4358,113938,1
"OKnL_D3bvLU",17,6315313,59637,4498,5192,3
"9jRtpMKLsts",20,6280711,197683,21223,52341,2
"DoGE_cD37wc",1,6203687,18920,7078,1710,1
"rsEne1ZiQrk",10,6199178,269180,4421,15115,3
"DqSBQqj94JU",10,6194075,271317,8557,9990,3
"1zqgvyzZOIQ",17,6177349,45988,5552,7370,2
"EBt_88nxG4c",10,6119211,271969,9496,20075,2
"C6SZa5U8sIg",1,6094691,319407,13183,26533,3
"Snrk9ug2VFE",1,6076566,0,0,1512,2
"3Je237UiSg0",23,5987568,650194,27763,43381,4
"6CigQPn9jPc",10,5965605,31085,7964,1568,2
"XiHiW4N7-bo",1,5933727,90368,1902,6539,1
"ZRx76gi8aUA",23,5926639,387987,5488,38354,4
"pOHQdIDds6s",22,5901092,318445,244239,120915,2
"D_6QmL6rExk",10,5884233,1437903,6390,134721,1
"nI1YOQxJIHs",10,5877577,271824,6252,14117,4
"tKO87MJtngk",10,5859790,95523,2030,2130,1
"eVmxh5Uft0Y",10,5845490,297642,51554,31305,2
"gPHVLxm8U-0",24,5829270,87334,3669,11933,2
"RQUuqbzQVsY",10,5824915,315112,5347,14997,2
"MFWF9dU5Zc0",24,5768197,71333,33959,24728,2
"3ATQvgkXT9E",10,5700504,249435,26681,20010,3
"cH4E_t3m3xM",10,5620985,550033,10437,35849,2
"FepIkIILumA",17,5589612,253751,9084,21111,1
"NwP1zp4vOJU",24,5586916,667578,7161,75793,2
"CiEDZ5EgqqA",10,5574206,240299,7673,9466,3
"dNW0B0HsvVs",24,5563479,130771,13508,28522,1
"425M4M3Opkk",1,5553993,125980,4735,15243,3
"4xTpw-05J0k",24,5538389,374784,8463,46339,2
"KmctmAKgcbw",22,5526923,495025,50362,129554,3
"QgOXIEhHU1Y",10,5506507,313107,7344,16383,3
"BidS_rcf7UU",10,5450008,292382,14872,29626,1
"Jodbdj52Vc0",24,5440275,424798,2240,23083,1
"HtmVePtxh-Q",1,5434010,139810,3397,12406,2
"8q1NFlE17qs",10,5429468,171309,4033,7679,2
"Ph54wQG8ynk",10,5412087,506300,13164,40505,2
"YOV4kz6PEvQ",22,5404857,278568,6639,36494,3
"Sg0xubKhYzQ",24,5312227,58197,48731,40874,3
"LryQJ25CnKU",10,5306761,169387,22307,15754,2
"hmRt1GgCqxg",23,5275905,340059,13771,38802,2
"8O_MwlZ2dEg",10,5275672,1401969,6269,158127,1
"NzF_L9pQgHU",10,5239788,217740,12643,13039,3
"OrnpSe4OChM",23,5221478,154961,3802,11225,2
"36tggrpRoTI",10,5202947,785647,4878,59235,2
"sxApkrH-9KQ",24,5189495,23908,4298,2757,3
"wfWIs2gFTAM",10,5177927,551989,8461,44423,1
"6SuMbFuKDf8",10,5160442,203113,8837,24532,2
"M4vnmgZLA8s",10,5158869,143934,16173,15609,3
"ZmYYjwqlnT4",23,5145423,153530,11989,7741,2
"eque7FLe-5U",10,5128695,55406,515,2750,2
"3BXDsVD6O10",10,5119790,412583,6242,31862,2
"UC6USOV4ewc",10,5082109,298995,15338,39148,2
"HFCfYCewHuA",24,5054795,231556,6778,26717,2
"l_lblj8Cq0o",10,5051587,255349,11130,21809,2
"RgULjdsjiLQ",10,5031735,154784,7018,11567,3
"bF_naHpa-T4",24,5021728,370074,5910,49744,1
"ExJmET8boVw",24,4967959,254490,16000,20145,2
"xzzs_1EdfJo",17,4955919,26085,3529,2801,2
"bu50L5EcaUo",10,4937313,5445,1940,819,2
"ryr75N0nki0",10,4923400,432696,16670,21697,2
"cSKGUh4Httk",23,4878052,305369,4800,20350,3
"3P-Ats8NLXg",25,4841490,3544,2927,296,1
"cHlzOeiJJQQ",27,4829416,20084,4796,1221,1
"voG07pt-KYI",10,4817185,376568,8072,27851,2
"MvFcY9rTPx8",25,4811863,39210,3130,0,3
"266EI7hdjFs",24,4740233,49646,4339,9201,2
"rZuPUBYy2g4",24,4736045,0,0,0,1
"p8XP7A7kvzM",24,4722974,119117,3782,6651,1
"aBtpVCogOGk",23,4704561,10163,2703,4450,4
"r-3iathMo7o",28,4700527,103434,8028,13293,2
"9AemOdm8LrU",23,4686547,339186,7622,42964,2
"kQsIN-G1REA",1,4675626,4256,3057,267,1
"bXOZlQOB9Hw",15,4664827,10907,4454,1220,1
"Fw_DQWDQIjQ",24,4631894,570354,13286,79135,3
"jzD_yyEcp0M",10,4588916,317751,4886,25041,2
"OHELU6I10wQ",10,4576570,348328,10629,48030,3
"ai_UWoM37dI",24,4575521,295655,5808,83065,1
"y0PMqR7IbAQ",10,4574083,146248,2889,4875,3
"XUqRem0W8L8",10,4569886,380258,4084,33602,1
"Xhp9Ryd7mV0",10,4538693,160490,11593,17167,2
"TKRvD_H0Fvk",24,4538288,254364,16949,29926,3
"aj8mN_7Apcw",1,4532880,34143,5033,12277,2
"ZQc34LzQeZ8",24,4531623,228552,3400,26214,2
"rhaIP1dl5hI",10,4482030,22708,356,1227,1
"JzCsM1vtn78",24,4477587,292841,4124,36391,1
"osgnc2jNvL8",22,4476098,708484,12242,39157,2
"GjDK_6NtYGQ",26,4466616,35671,4301,2657,2
"7R1N-8SoqcM",10,4463530,349173,7781,29223,2
"dAn4J8QpSoU",10,4425593,48041,583,2718,1
"DSRSgMp5X1w",10,4415886,137687,27394,23442,2
"ox7RsX1Ee34",10,4410367,358581,4900,26089,2
"K1K8s-tQGqY",24,4403684,49326,3828,6586,1
"CUEH-vTUHcQ",24,4386869,75796,1996,10916,2
"_y2-Aj53sxw",17,4355331,25117,1334,2101,2
"IlkBLwl4aBM",10,4321512,598041,2990,54873,2
"5QmGUuhSBW8",24,4302356,19032,11367,5933,3
"T5LUuqGiig8",10,4299728,195241,1671,5416,3
"WpqUOW19aJQ",17,4293936,251931,2021,24308,1
"31OMf1H5Rk0",10,4291388,146153,6799,9973,1
"ySy8mcceTno",24,4290425,77144,19170,26472,3
"dxVXerqLKw4",25,4282834,27501,4455,7468,1
"OsAhdQwd9bg",22,4278690,0,0,0,2
"Ii0PzMjvV1c",22,4274885,438444,7663,136436,3
"uVcvhKTVZ8g",20,4265080,136295,4736,11895,1
"_-ROGp4oqwM",23,4259318,462161,72045,115803,3
"g6iDZspbRMg",24,4258967,94508,3247,10240,2
"PPWDwBrUNyY",20,4241964,28370,4755,1092,2
"WGOi_1XBclQ",10,4233617,436609,11240,56709,3
"0UWEipTg19I",22,4230587,675464,12308,36161,2
"tRB-OU1wVFg",24,4215418,119122,2114,3542,1
"nQySbNGu4g0",10,4196932,845046,1948,56047,1
"AE5PqQ_6V5Y",10,4120949,352635,9974,38403,2
"1PhPYr_9zRY",22,4112429,485707,2091,45173,1
"TXD4U0j5Ono",22,4110559,250233,5690,42776,3
"DDSd89ii6Mc",24,4108713,287508,81716,71434,1
"guf1L6HmeOc",24,4089839,34490,2209,3334,2
"N3Dlpky9ey8",24,4071232,343276,9167,42196,2
"k5TqNsr6YuQ",10,4058571,374375,7451,33397,2
"osz_FoHP-YY",10,4050261,219935,9387,13979,4
"szeA9tvItJY",10,4021380,172875,1149,7178,2
"i4Z6tQczmTw",23,4002144,98869,194855,119876,3
"DV1OqgHb3jc",26,3986558,252355,14140,51425,2
"8zSRkr1nQNw",10,3985008,296918,13390,29827,1
"2BE4X3bYpxY",10,3982399,217549,10861,13571,3
"TRiZZkMKmMw",20,3976537,55456,10581,4479,2
"YHaRUu-Vyfk",24,3972529,15704,2829,1312,1
"WyZz9muaKFc",26,3967358,35319,3496,1645,1
"88U0dPBlJ1s",22,3966453,27182,50392,11514,3
"gT4IVJRjw4w",10,3966223,46784,433,1633,1
"A4VCaXrvD6U",22,3951922,244101,8925,33370,3
"p7T-5fRjAqo",23,3948442,10338,3434,1516,2
"fY8iLUkZ5kI",10,3938238,114932,6775,8241,3
"tLOl3s0uIM4",10,3937555,169341,6887,7686,4
"_hMQe2U4c6w",10,3934084,219008,10256,15846,2
"OdKCzhU7kQI",24,3923184,12310,896,1368,2
"ZNkYsvrVSnQ",24,3922997,23960,4817,2303,2
"iN8zmmCRqUA",22,3920964,99067,3097,12835,1
"RoflWNvJg_w",24,3906321,75225,4305,3162,3
"S3xlNFzIRgA",22,3898338,458853,8244,54595,3
"irJwEl2KEno",17,3887381,24256,1683,1760,1
"UOwU1Gcp42I",15,3886909,5698,2812,181,2
"PuD4nFN91WM",17,3880517,30819,1875,3508,1
"n24A-PLNVg0",25,3865466,20702,3444,5664,4
"cw1kBPZjbyg",1,3827494,120973,4568,22743,2
"3Q2j5ApzSqs",10,3827320,291517,6612,19034,2
"zX0AV6yxyrQ",20,3821163,160129,6652,16787,2
"uhBtzXGPCXM",25,3819075,11013,3050,2021,3
"ddvX9eaUSgc",26,3817083,8574,3691,170,2
"LJjsm6CVsG8",10,3812596,180715,17378,21112,2
"lGEY8IulWiA",1,3780988,266144,6356,21649,3
"cHB_s970Uyw",24,3765990,117001,4148,14779,2
"lfN3wZDaiv4",24,3757298,293355,12726,31010,1
"Ehke7aPI9l0",17,3715529,86803,2264,11409,2
"LgzhCXsBdpA",17,3710825,12150,1552,6258,2
"pt6d_EXFy8s",24,3707916,46512,5152,3179,4
"tCnbAAgfxH8",24,3687110,44410,9024,6365,2
"eVxgcOzYrKo",17,3685659,19575,2299,4429,2
"sottGW1p5os",24,3621389,141683,1289,8127,1
"bvhBIsmzhwE",26,3616008,30934,3228,3050,1
"mUYsp5baMXo",10,3607555,208216,8490,14450,1
"xwkt-a__zZw",23,3602742,401805,7358,27466,2
"Txlk7PiHaGk",10,3602171,244654,4890,18800,1
"9-rzG8qwkjA",10,3569961,96787,5502,5656,3
"G3Sl2vJrmf0",10,3546940,152248,9946,9134,2
"3WC3ttOc-20",24,3540971,31410,2891,2489,2
"oBAlEGWDLXQ",10,3540388,30464,732,1519,2
"ju_inUnrLc4",10,3539843,384538,6164,38249,3
"Qcj15vHJTtk",24,3508880,39366,6892,4705,1
"udwYIfUgJxo",22,3504999,10358,3339,2139,1
"ufynqs_COF4",10,3499070,238617,2151,17254,1
"c9yvtEcI-hA",10,3494203,74399,847,2952,3
"ixxR3ZoqnF0",10,3483755,789780,2840,72376,1
"bX3S-_jUauc",10,3457973,285914,4530,49962,3
"3eQP6JoxtKk",1,3454751,112827,7885,26040,2
"Wq9dpFTp9IU",22,3452614,23116,4220,2870,2
"JUabUTqMgpM",24,3450826,280812,5813,42296,1
"XL1PQRhlwVA",24,3435263,76278,3648,4733,4
"CUNq2_VjRn4",1,3434039,238254,4223,21520,2
"IkjihG_xcak",24,3430752,110658,1681,6106,1
"AdZpDrdIEU0",26,3419606,35885,2882,1847,1
"WAwRrtH-4Lg",23,3411062,247259,1961,50194,1
"71Es-8FfATo",10,3404722,228086,5609,13468,3
"eACohWVwTOc",10,3391363,216594,8359,16883,2
"vwTPlIGfoIY",26,3365472,31746,3615,1895,1
"XWoeRmYqxJw",22,3345000,19266,2754,3348,3
"IXm3VZ7Q_-0",24,3340753,51155,4560,761,3
"R10qTLfwm8E",22,3333451,120089,1265,9539,2
"wFIPM_uv_Xk",22,3321639,21222,2967,3880,3
"7dGwk5-QMpc",10,3316632,548053,1938,51141,1
"_eDpH4hMW1o",10,3310623,73687,1137,2624,1
"t6jLE2PIOYU",17,3306032,52279,2917,1682,2
"CZkUNPBlJIQ",24,3304617,100376,1415,5472,1
"lpkRFHSpvGI",24,3289546,41790,4437,9974,1
"exWg1fkvI40",24,3276222,55354,3784,9632,2
"8Y5-GI9hYcI",10,3273218,140377,4955,6872,3
"D1WWGHcJfyA",26,3270128,17667,2803,1272,2
"5Rl3L6yycpw",10,3268730,186255,49517,68192,2
"XrU3rQj49DI",17,3232904,27066,1573,2519,2
"dUAZMi3gT9o",24,3202802,239114,10994,28959,3
"Bn1QUNjy_bY",23,3198658,182932,6237,6494,2
"ngTcyNtDjE8",15,3193487,100005,1701,17113,1
"5qpjK5DgCt4",23,3191442,146043,5339,8181,1
"9oyKePWRi8Y",17,3185900,195452,1502,11246,1
"502cVYzyg2k",22,3176872,170637,3879,25445,3
"4kDklB6-69Q",23,3169046,244286,3644,24734,2
"icOqEFxuIJY",24,3151717,412436,6171,71386,2
"VhQmTmqcEY0",10,3143225,18273,974,1469,2
"MTpGrsKEExU",17,3143036,17714,876,5837,2
"mXQuto1fMp4",24,3142665,64620,2442,4032,1
"PzcaR1N0pTI",1,3142331,57675,3729,9991,2
"jD83QaWy8LI",1,3136522,99326,7214,17041,2
"poHrqar1x8M",22,3134267,349874,5435,51295,1
"njF1S4oQbgs",23,3122058,222585,9098,33943,1
"QZ9spUaudmo",23,3113517,7795,2470,246,1
"3VbHg5fqBYw",24,3111226,127082,12405,18233,1
"Ku52zNnft8k",24,3109832,21616,1184,898,2
"xH1K8G4xM0k",23,3101017,183071,4782,6644,3
"TG7g6MiavKM",17,3097051,26554,1182,7007,2
"tsp7IOr7Q9A",10,3095476,218774,16617,24018,1
"DdIs03ufvxk",26,3082293,27217,2653,1632,1
"TNGOG0OVnPM",24,3082185,729203,13000,18236,2
"xmupkoVfUnQ",17,3077741,25700,1375,2221,1
"nP8ZVJxiJlU",10,3074314,263335,6728,20482,2
"K5xERXE7pxI",10,3070722,193257,3071,15775,1
"3BJU2drrtCM",24,3068037,206211,1468,9535,1
"tMG4vsg_qnQ",10,3064098,262256,22824,46831,2
"QCjk_NPsIqU",24,3063915,113011,7172,17183,1
"Qy5Y8CgBnw0",24,3057575,166440,7276,25050,3
"F46VUvsgVZE",24,3051491,74664,4243,3700,2
"gZrC2iGh3rY",17,3045739,8768,1680,1612,2
"bg7RjxsghNY",10,3029189,267851,2234,20223,2
"GMB2fE6dIHU",23,3020743,279032,2685,16233,2
"vUTI4bPdlgE",10,3018846,198277,5229,19540,1
"0cZLo3AAan4",10,3014847,42558,2791,0,1
"tjA7nAHOAww",10,3002221,195974,2081,9211,2
"CwZJIZbwQdM",10,3001240,88396,2753,4632,3
"XR7Ev14vUh8",10,2996301,181654,2291,7710,2
"eS4rlDJ1aVQ",23,2989709,209980,4448,25730,1
"0qupCrfGqXc",10,2988803,140487,16359,13723,2
"doP7xKdGOKs",24,2966575,63187,1611,0,2
"lOf16ZQDDdE",10,2951703,488444,1048,26667,1
"3CG77Qn5q2s",23,2946933,229420,6009,25287,1
"rEY4kdlS6XI",25,2939549,36076,5633,12866,3
"Qw9iXcumulM",17,2936235,12121,1821,1121,1
"IFGxyWnRNq0",24,2933739,244692,10447,57261,3
"_iHGdCiXsA8",24,2931984,10463,4793,558,1
"RNlQU-7y9Fo",10,2929323,146014,1985,31474,1
"QMlkroj89ho",17,2927565,9491,1540,895,1
"pHxlZ4dTXug",20,2924906,231383,4366,32242,1
"5d0lsUiM0zo",22,2924859,13758,127684,11742,4
"pYGQoywzJXo",23,2924341,215310,10057,9839,2
"s331U0gBKQI",23,2917476,231178,4019,20032,3
"c8Q8AyFjWZM",22,2902677,68852,3558,3601,2
"LEcbagW4O-s",24,2898662,97624,7375,15153,1
"6IL4sMC_XBE",24,2898194,26493,2607,3123,1
"iPvRS9si5n0",10,2896595,5841,232,293,1
"TtLv2thtu2s",26,2890038,28763,2722,1522,1
"WyuPSLj_6aw",10,2888379,189146,3930,13634,2
"a7NJ6Gek9v4",22,2880365,182114,3718,11782,1
"BASh7eNGciw",17,2863226,15227,2444,1321,1
"CcdgO10VbcQ",26,2862576,46504,2821,1937,1
"Rko989Cebyk",23,2858208,42318,5041,1755,1
"rs2RlZQVXBU",24,2856358,98443,5208,10324,1
"vkA1rFrNLWs",1,2856266,193960,6440,11392,3
"6-5ZmbSzk8g",24,2853448,17228,10560,1176,3
"R42DzY2ePno",24,2851466,9295,5285,1078,1
"0AUFyFEt35g",10,2844996,429407,3397,65178,1
"ad_higXixRA",24,2841864,55059,2432,4420,1
"lQx6YBtQZbw",25,2832705,18170,1084,0,1
"KM38OFDKU20",22,2831351,15532,2369,16368,1
"IEFO-qcIUJc",24,2829545,298279,16957,18952,2
"KZK-WwLsdbw",23,2810700,31156,6194,4857,3
"SPQbewtlChg",17,2806987,18738,2030,1805,2
"4HU6Z7anycw",1,2805317,198916,3595,13972,2
"Waf5MF-UUj0",24,2804625,177088,2249,30796,1
"H9wMNxbQM-4",24,2798497,33819,6632,6687,1
"5ucCA-4Q--w",24,2796125,58606,13562,29725,2
"4x4sKcEbVCg",24,2793103,148881,9321,17364,2
"dT5ALH3ICTc",22,2790741,83514,2926,8290,1
"416rBQ0nVN8",26,2785599,18678,2278,1233,2
"LBS9yi5Pot8",22,2771172,213014,3005,55793,2
"7kLO2AB5SPM",22,2768013,165865,9001,14577,1
"5sU5y9aMzB0",10,2766942,39800,1908,2136,2
"VsYmwBOYfW8",23,2765121,35532,1705,2388,1
"CMA2iF6RuXk",17,2762839,14363,37879,21507,1
"LtpqdJkoKm8",24,2759680,88724,5137,15526,2
"0eavLsYs3r4",22,2750715,2671,1990,197,1
"4GSyCQcfSO0",24,2745267,18521,3246,1270,3
"uZ1M3DkKCEI",10,2740505,141559,7351,12871,2
"gMzzxnh0zQg",1,2737299,38516,1119,3331,1
"bJMYLJahpk0",10,2735905,40814,528,1910,1
"twD3tr9zcLQ",23,2729494,53400,4657,5574,3
"IYfgvS0FA7U",24,2729289,62556,4178,11052,1
"xJrOUJpCxOE",23,2728952,186269,4431,9082,1
"w5gbHSfbiK4",24,2718593,285818,2445,41089,1
"2u1dfk10QQk",24,2715484,235030,4283,31402,3
"ggtJKDJdBSo",20,2712862,172796,3934,2267,3
"fuHcdFPBKy0",24,2707816,75665,9614,21780,2
"hOulcmOHCIQ",24,2706984,27544,5428,4698,1
"unk6n3_QdlM",15,2693637,129054,1486,34236,1
"VMZi3IDS2Qs",22,2679819,253982,5516,27499,2
"FRMw8hiphrc",10,2672446,52681,5670,5641,4
"5JjPfpSrtvY",17,2670218,27721,2100,5215,1
"XuQQ1sypUCI",22,2665894,381870,13233,44501,2
"tRBsfAIg4-0",10,2665424,372260,29460,65868,1
"IxD2NbXzgpQ",22,2663188,74508,4257,13074,1
"FzG4uDgje3M",10,2659106,52458,17503,5367,2
"ffvg7cR68-Q",20,2657947,101385,14452,16346,2
"EIzfrC79bqY",24,2656836,231414,8990,47810,2
"5qYT421bFzs",17,2652215,21310,1214,3956,1
"7Z7xbelZI_Y",24,2647998,68120,779,2130,1
"0XBRTu5Goho",22,2640298,1243,591,212,3
"FeyunenTXLE",23,2627442,132774,7441,3600,3
"pKkZjjhPCQM",1,2626520,69894,4546,11647,2
"HdbSlIhalFY",22,2624839,145519,5328,11017,2
